Heroe 1,Heroe 2,Resultado Comics,Resultado Peliculas,Ganador
General Zod,Kid Loki,1,2,0
General Zod,Lady Loki,2,2,2
General Zod,Leo Fitz,1,1,1
General Zod,Leviathan,0,1,0
General Zod,Loki,2,2,2
General Zod,Loki (Mind Stone),1,1,1
General Zod,Loki (Keeper Of The Multiverse),2,2,2
General Zod,Loki (Variant L1130),2,2,2
General Zod,Loki (King of Asgard),2,2,2
General Zod,Luke Cage,1,2,0
General Zod,M'baku,1,2,0
General Zod,Makkari,2,0,0
General Zod,Malekith (Reality Stone),1,1,1
General Zod,Malekith,1,0,0
General Zod,Mandarin,1,1,1
General Zod,Mantis,0,0,0
General Zod,Mighty Thor,1,1,1
General Zod,MODOK,2,0,0
General Zod,Moon Knight,2,1,0
General Zod,Mr. Fantastic (Earth 838),0,2,0
General Zod,Mr. Knight,0,2,0
General Zod,Ms. America,1,2,0
General Zod,Ms. Marvel,2,1,0
General Zod,Mysterio,1,1,1
General Zod,Namor,2,1,0
General Zod,Nebula,1,1,1
General Zod,Nick Fury,2,2,2
General Zod,Nomad,1,0,0
General Zod,Odin,2,1,0
General Zod,Okoye,1,2,0
General Zod,Outrider,2,2,2
General Zod,Pepper Potts (Extremis),1,2,0
General Zod,Phastos,2,1,0
General Zod,Photon,2,1,0
General Zod,Proxima Midnight,1,0,0
General Zod,Quake,2,2,2
General Zod,Quicksilver,2,2,2
General Zod,Red Guardian,1,0,0
General Zod,Red Skull (Stonekeeper),1,1,1
General Zod,Red Skull,1,2,0
General Zod,Rescue,2,1,0
General Zod,Rocket Raccoon,2,2,2
General Zod,Ronan The Accuser (Power Stone),1,2,0
General Zod,Ronan The Accuser,1,1,1
General Zod,Ronin,2,0,0
General Zod,Scarlet Witch,2,2,2
General Zod,Sersi (uni-mind),1,1,1
General Zod,Sersi,2,2,2
General Zod,Shang-Chi,1,1,1
General Zod,She-Hulk,1,1,1
General Zod,Shuri,2,2,2
General Zod,Sif,1,1,1
General Zod,Sinister Strange,1,1,1
General Zod,Smart Hulk,1,1,1
General Zod,Spectral Vision,2,2,2
General Zod,Spider-Man,2,2,2
General Zod,Star-Lord (Celestial Power),1,1,1
General Zod,Star-Lord,1,2,0
General Zod,Stature,1,1,1
General Zod,Surtur,2,1,0
General Zod,Swole Groot,1,2,0
General Zod,Talos The Untamed,2,2,2
General Zod,Taskmaster,1,1,1
General Zod,Teenage Groot,1,1,1
General Zod,Thanos,1,0,0
General Zod,Thanos (Infinity Gauntlet),1,2,0
General Zod,The Collector,2,0,0
General Zod,The Executioner,1,1,1
General Zod,The Grandmaster,1,1,1
General Zod,The Great Protector,1,1,1
General Zod,The Punisher,1,2,0
General Zod,Thena,0,1,0
General Zod,Thor (Pre-Ragnarok),1,1,1
General Zod,Thor (Awakened),1,0,0
General Zod,Thor,2,1,0
General Zod,Ultron,1,1,1
General Zod,Unworthy Thor,1,1,1
General Zod,Valkyrie,2,1,0
General Zod,Vision,1,2,0
General Zod,Vulture,1,2,0
General Zod,Wanda Maximoff (Pre-WandaVision),1,1,1
General Zod,War Machine,1,1,1
General Zod,Warlock,2,1,0
General Zod,Wasp,1,1,1
General Zod,Whiplash,2,2,2
General Zod,Whiplash (Mark II),0,2,0
General Zod,White Wolf,1,2,0
General Zod,Winter Soldier,2,1,0
General Zod,Wolverine,1,2,0
General Zod,Wong,2,1,0
General Zod,YellowJacket,1,2,0
General Zod,Yondu,2,1,0
General Zod,Zeus,0,1,0
Gluttony,Green Lantern,2,0,0
Gluttony,Harley Quinn,1,1,1
Gluttony,Hawkman,2,2,2
Gluttony,Hespera,1,2,0
Gluttony,Huntress,2,2,2
Gluttony,Incubus,1,2,0
Gluttony,Joker,2,0,0
Gluttony,Jor-El,1,1,1
Gluttony,Judomaster,1,1,1
Gluttony,Karathen,1,2,0
Gluttony,Katana,0,1,0
Gluttony,Killer Croc,1,0,0
Gluttony,King Nereus,2,1,0
Gluttony,King Shark,2,2,2
Gluttony,Lex Luthor,1,2,0
Gluttony,Lust,2,1,0
Gluttony,Mera,1,2,0
Gluttony,Mister Zsasz,1,0,0
Gluttony,Nam-Ek,2,1,0
Gluttony,Nuidis Vulko,2,2,2
Gluttony,Ocean Master,2,1,0
Gluttony,Parademon,1,1,1
Gluttony,Peacemaker,2,2,2
Gluttony,Penthesileia,0,2,0
Gluttony,Philippus,1,2,0
Gluttony,Polka-Dot Man,0,1,0
Gluttony,Queen Atlanna,2,1,0
Gluttony,Queen Hippolyta,2,1,0
Gluttony,Ratcatcher,2,2,2
Gluttony,Rick Flag,1,1,1
Gluttony,Sabbac,1,1,1
Gluttony,Savant,1,1,1
Gluttony,Shazam,1,2,0
Gluttony,Slipknot,1,1,1
Gluttony,Sol Soria,2,0,0
Gluttony,Starro,1,1,1
Gluttony,Steppenwolf,0,1,0
Gluttony,Supergirl,0,1,0
Gluttony,Superman,1,1,1
Gluttony,T.D.K.,1,2,0
Gluttony,The Flash,2,0,0
Gluttony,Vigilante,2,0,0
Gluttony,White Dragon,2,1,0
Gluttony,Wonder Woman (Armor of Asteria),1,2,0
Gluttony,Wrath,1,0,0
Gluttony,Zeus,1,2,0
Gluttony,Agatha Harkness,2,2,2
Gluttony,Abomination,2,1,0
Gluttony,Ajak,1,1,1
Gluttony,Ancient One (time stone),1,2,0
Gluttony,Ancient One,1,2,0
Gluttony,Ant-Man,2,2,2
Gluttony,Arishem The Judge,2,2,2
Gluttony,Ayo,2,1,0
Gluttony,Baby Groot,1,2,0
Gluttony,Baron Mordo,0,1,0
Gluttony,Baron Zemo,0,1,0
Gluttony,Black Bolt (Earth 838),1,2,0
Gluttony,Black Bolt,0,1,0
Gluttony,Black Panther,2,0,0
Gluttony,Black Panther,2,1,0
Gluttony,Black Widow,1,1,1
Gluttony,Black Widow,2,2,2
Gluttony,Bucky Barnes,1,1,1
Gluttony,Bullseye,1,2,0
Gluttony,Captain America,1,1,1
Gluttony,Captain America (Worthy),1,1,1
Gluttony,Captain Carter (Earth 838),1,1,1
Gluttony,Captain Marvel,1,1,1
Gluttony,Chitauri Footsoldier,1,1,1
Gluttony,Corvus Glaive,2,2,2
Gluttony,Crossbones,0,1,0
Gluttony,Cull Obsidian,1,1,1
Gluttony,Dar-Benn,0,0,0
Gluttony,Daredevil,2,0,0
Gluttony,Deathlok,0,0,0
Gluttony,Destroyer,2,2,2
Gluttony,Doctor Strange,1,1,1
Gluttony,Dormammu,1,1,1
Gluttony,Drax The Destroyer,2,2,2
Gluttony,Ebony Maw,1,1,1
Gluttony,Echo,1,0,0
Gluttony,Ego,1,2,0
Gluttony,Elektra,2,2,2
Gluttony,Eternity,1,1,1
Gluttony,Falcon,1,2,0
Gluttony,Fandral,2,1,0
Gluttony,Fat Thor,0,2,0
Gluttony,Fenris,2,2,2
Gluttony,Frigga,2,1,0
Gluttony,G'iah,1,1,1
Gluttony,Gamora,1,1,1
Gluttony,Gargantos,1,1,1
Gluttony,Ghost,2,0,0
Gluttony,Ghost Rider,2,2,2
Gluttony,Giant-Man,2,0,0
Gluttony,Gilgamesh,2,1,0
Gluttony,Gorr The God Butcher,2,2,2
Gluttony,Gravik,1,2,0
Gluttony,Groot,1,0,0
Gluttony,Hawkeye,2,2,2
Gluttony,Hawkeye,1,2,0
Gluttony,Heimdall,0,0,0
Gluttony,Hela,2,1,0
Gluttony,High Evolutionary,1,2,0
Gluttony,Hulk (Stark Gauntlet),2,2,2
Gluttony,Hulk,2,1,0
Gluttony,Ikaris,0,1,0
Gluttony,Iron Fist,2,2,2
Gluttony,Iron Man,1,2,0
Gluttony,Iron Man (Mk 1),1,2,0
Gluttony,Iron Man (Stark Gauntlet),1,2,0
Gluttony,Iron Man (Hulkbuster),0,2,0
Gluttony,Iron Monger,1,2,0
Gluttony,Iron Spider,1,2,0
Gluttony,Ironheart,1,2,0
Gluttony,Jemiah The Analyzer,1,1,1
Gluttony,Jessica Jones,2,2,2
Gluttony,Kaecilius,2,1,0
Gluttony,Kang the Conqueror,1,0,0
Gluttony,Killian,1,1,1
Gluttony,Killmonger,1,1,1
Gluttony,Kingo,1,0,0
Gluttony,Kingpin,2,2,2
Gluttony,Korath The Pursuer,2,2,2
Gluttony,Korg,1,2,0
Gluttony,Kro,1,2,0
Gluttony,Kurse,1,1,1
Gluttony,Kid Loki,2,1,0
Gluttony,Lady Loki,1,1,1
Gluttony,Leo Fitz,2,1,0
Gluttony,Leviathan,2,2,2
Gluttony,Loki,1,1,1
Gluttony,Loki (Mind Stone),2,1,0
Gluttony,Loki (Keeper Of The Multiverse),2,1,0
Gluttony,Loki (Variant L1130),2,1,0
Gluttony,Loki (King of Asgard),1,0,0
Gluttony,Luke Cage,1,2,0
Gluttony,M'baku,2,0,0
Gluttony,Makkari,2,1,0
Gluttony,Malekith (Reality Stone),2,1,0
Gluttony,Malekith,2,2,2
Gluttony,Mandarin,2,1,0
Gluttony,Mantis,2,1,0
Gluttony,Mighty Thor,0,1,0
Gluttony,MODOK,1,2,0
Gluttony,Moon Knight,2,2,2
Gluttony,Mr. Fantastic (Earth 838),2,1,0
Gluttony,Mr. Knight,2,2,2
Gluttony,Ms. America,1,0,0
Gluttony,Ms. Marvel,2,1,0
Gluttony,Mysterio,2,1,0
Gluttony,Namor,0,1,0
Gluttony,Nebula,1,2,0
Gluttony,Nick Fury,1,2,0
Gluttony,Nomad,1,0,0
Gluttony,Odin,0,1,0
Gluttony,Okoye,1,1,1
Gluttony,Outrider,1,2,0
Gluttony,Pepper Potts (Extremis),2,2,2
Gluttony,Phastos,2,2,2
Gluttony,Photon,2,2,2
Gluttony,Proxima Midnight,1,1,1
Gluttony,Quake,1,2,0
Gluttony,Quicksilver,2,1,0
Gluttony,Red Guardian,1,2,0
Gluttony,Red Skull (Stonekeeper),2,0,0
Gluttony,Red Skull,2,2,2
Gluttony,Rescue,1,0,0
Gluttony,Rocket Raccoon,2,1,0
Gluttony,Ronan The Accuser (Power Stone),0,2,0
Gluttony,Ronan The Accuser,1,2,0
Gluttony,Ronin,2,2,2
Gluttony,Scarlet Witch,1,2,0
Gluttony,Sersi (uni-mind),2,1,0
Gluttony,Sersi,0,2,0
Gluttony,Shang-Chi,1,2,0
Gluttony,She-Hulk,2,1,0
Gluttony,Shuri,2,2,2
Gluttony,Sif,1,2,0
Gluttony,Sinister Strange,1,2,0
Gluttony,Smart Hulk,2,1,0
Gluttony,Spectral Vision,1,2,0
Gluttony,Spider-Man,2,1,0
Gluttony,Star-Lord (Celestial Power),2,2,2
Gluttony,Star-Lord,2,1,0
Gluttony,Stature,2,2,2
Gluttony,Surtur,1,2,0
Gluttony,Swole Groot,2,1,0
Gluttony,Talos The Untamed,2,2,2
Gluttony,Taskmaster,1,1,1
Gluttony,Teenage Groot,2,1,0
Gluttony,Thanos,1,1,1
Gluttony,Thanos (Infinity Gauntlet),1,0,0
Gluttony,The Collector,1,2,0
Gluttony,The Executioner,2,1,0
Gluttony,The Grandmaster,1,2,0
Gluttony,The Great Protector,2,1,0
Gluttony,The Punisher,2,2,2
Gluttony,Thena,1,2,0
Gluttony,Thor (Pre-Ragnarok),0,1,0
Gluttony,Thor (Awakened),2,2,2
Gluttony,Thor,1,1,1
Gluttony,Ultron,2,2,2
Gluttony,Unworthy Thor,1,0,0
Gluttony,Valkyrie,1,1,1
Gluttony,Vision,2,2,2
Gluttony,Vulture,1,2,0
Gluttony,Wanda Maximoff (Pre-WandaVision),1,1,1
Gluttony,War Machine,1,2,0
Gluttony,Warlock,1,1,1
Gluttony,Wasp,1,2,0
Gluttony,Whiplash,2,1,0
Gluttony,Whiplash (Mark II),1,2,0
Gluttony,White Wolf,1,1,1
Gluttony,Winter Soldier,2,1,0
Gluttony,Wolverine,1,2,0
Gluttony,Wong,1,1,1
Gluttony,YellowJacket,2,1,0
Gluttony,Yondu,2,0,0
Gluttony,Zeus,2,1,0
Green Lantern,Harley Quinn,2,1,0
Green Lantern,Hawkman,0,0,0
Green Lantern,Hespera,2,1,0
Green Lantern,Huntress,1,2,0
Green Lantern,Incubus,1,2,0
Green Lantern,Joker,1,2,0
Green Lantern,Jor-El,0,2,0
Green Lantern,Judomaster,1,1,1
Green Lantern,Karathen,2,0,0
Green Lantern,Katana,1,2,0
Green Lantern,Killer Croc,1,2,0
Green Lantern,King Nereus,0,1,0
Green Lantern,King Shark,0,1,0
Green Lantern,Lex Luthor,2,2,2
Green Lantern,Lust,1,2,0
Green Lantern,Mera,1,2,0
Green Lantern,Mister Zsasz,1,1,1
Green Lantern,Nam-Ek,2,2,2
Green Lantern,Nuidis Vulko,1,2,0
Green Lantern,Ocean Master,1,2,0
Green Lantern,Parademon,1,2,0
Green Lantern,Peacemaker,1,2,0
Green Lantern,Penthesileia,1,2,0
Green Lantern,Philippus,2,1,0
Green Lantern,Polka-Dot Man,2,1,0
Green Lantern,Queen Atlanna,2,2,2
Green Lantern,Queen Hippolyta,1,1,1
Green Lantern,Ratcatcher,0,2,0
Green Lantern,Rick Flag,1,2,0
Green Lantern,Sabbac,2,2,2
Green Lantern,Savant,2,2,2
Green Lantern,Shazam,2,0,0
Green Lantern,Slipknot,0,1,0
Green Lantern,Sol Soria,1,2,0
Green Lantern,Starro,0,1,0
Green Lantern,Steppenwolf,2,2,2
Green Lantern,Supergirl,2,0,0
Green Lantern,Superman,2,2,2
Green Lantern,T.D.K.,1,1,1
Green Lantern,The Flash,1,1,1
Green Lantern,Vigilante,2,2,2
Green Lantern,White Dragon,2,2,2
Green Lantern,Wonder Woman (Armor of Asteria),0,1,0
Green Lantern,Wrath,1,1,1
Green Lantern,Zeus,1,2,0
Green Lantern,Agatha Harkness,1,1,1
Green Lantern,Abomination,1,2,0
Green Lantern,Ajak,2,1,0
Green Lantern,Ancient One (time stone),1,1,1
Green Lantern,Ancient One,1,1,1
Green Lantern,Ant-Man,1,1,1
Green Lantern,Arishem The Judge,2,1,0
Green Lantern,Ayo,2,2,2
Green Lantern,Baby Groot,1,0,0
Green Lantern,Baron Mordo,2,1,0
Green Lantern,Baron Zemo,2,1,0
Green Lantern,Black Bolt (Earth 838),1,2,0
Green Lantern,Black Bolt,0,2,0
Green Lantern,Black Panther,2,2,2
Green Lantern,Black Panther,2,0,0
Green Lantern,Black Widow,2,2,2
Green Lantern,Black Widow,2,2,2
Green Lantern,Bucky Barnes,2,1,0
Green Lantern,Bullseye,1,1,1
Green Lantern,Captain America,0,2,0
Green Lantern,Captain America (Worthy),1,1,1
Green Lantern,Captain Carter (Earth 838),1,1,1
Green Lantern,Captain Marvel,2,1,0
Green Lantern,Chitauri Footsoldier,2,1,0
Green Lantern,Corvus Glaive,2,1,0
Green Lantern,Crossbones,1,2,0
Green Lantern,Cull Obsidian,2,2,2
Green Lantern,Dar-Benn,0,2,0
Green Lantern,Daredevil,1,1,1
Green Lantern,Deathlok,2,2,2
Green Lantern,Destroyer,2,2,2
Green Lantern,Doctor Strange,2,1,0
Green Lantern,Dormammu,1,2,0
Green Lantern,Drax The Destroyer,1,2,0
Green Lantern,Ebony Maw,1,1,1
Green Lantern,Echo,1,1,1
Green Lantern,Ego,2,1,0
Green Lantern,Elektra,2,2,2
Green Lantern,Eternity,2,0,0
Green Lantern,Falcon,1,1,1
Green Lantern,Fandral,2,1,0
Green Lantern,Fat Thor,0,2,0
Green Lantern,Fenris,2,1,0
Green Lantern,Frigga,1,2,0
Green Lantern,G'iah,1,2,0
Green Lantern,Gamora,1,2,0
Green Lantern,Gargantos,2,2,2
Green Lantern,Ghost,0,0,0
Green Lantern,Ghost Rider,1,2,0
Green Lantern,Giant-Man,2,2,2
Green Lantern,Gilgamesh,1,2,0
Green Lantern,Gorr The God Butcher,1,2,0
Green Lantern,Gravik,1,2,0
Green Lantern,Groot,1,1,1
Green Lantern,Hawkeye,2,1,0
Green Lantern,Hawkeye,2,1,0
Green Lantern,Heimdall,1,1,1
Green Lantern,Hela,2,2,2
Green Lantern,High Evolutionary,1,1,1
Green Lantern,Hulk (Stark Gauntlet),0,0,0
Green Lantern,Hulk,1,2,0
Green Lantern,Ikaris,1,2,0
Green Lantern,Iron Fist,1,2,0
Green Lantern,Iron Man,2,2,2
Green Lantern,Iron Man (Mk 1),2,2,2
Green Lantern,Iron Man (Stark Gauntlet),1,2,0
Green Lantern,Iron Man (Hulkbuster),2,1,0
Green Lantern,Iron Monger,2,2,2
Green Lantern,Iron Spider,2,1,0
Green Lantern,Ironheart,2,2,2
Green Lantern,Jemiah The Analyzer,1,2,0
Green Lantern,Jessica Jones,2,2,2
Green Lantern,Kaecilius,2,2,2
Green Lantern,Kang the Conqueror,2,2,2
Green Lantern,Killian,1,2,0
Green Lantern,Killmonger,1,1,1
Green Lantern,Kingo,1,1,1
Green Lantern,Kingpin,1,0,0
Green Lantern,Korath The Pursuer,0,1,0
Green Lantern,Korg,2,1,0
Green Lantern,Kro,0,2,0
Green Lantern,Kurse,2,1,0
Green Lantern,Kid Loki,1,2,0
Green Lantern,Lady Loki,2,1,0
Green Lantern,Leo Fitz,1,2,0
Green Lantern,Leviathan,0,1,0
Green Lantern,Loki,2,2,2
Green Lantern,Loki (Mind Stone),2,2,2
Green Lantern,Loki (Keeper Of The Multiverse),2,1,0
Green Lantern,Loki (Variant L1130),1,1,1
Green Lantern,Loki (King of Asgard),1,1,1
Green Lantern,Luke Cage,2,2,2
Green Lantern,M'baku,1,2,0
Green Lantern,Makkari,2,2,2
Green Lantern,Malekith (Reality Stone),1,1,1
Green Lantern,Malekith,0,1,0
Green Lantern,Mandarin,1,0,0
Green Lantern,Mantis,1,0,0
Green Lantern,Mighty Thor,2,1,0
Green Lantern,MODOK,2,1,0
Green Lantern,Moon Knight,1,2,0
Green Lantern,Mr. Fantastic (Earth 838),2,1,0
Green Lantern,Mr. Knight,0,1,0
Green Lantern,Ms. America,1,2,0
Green Lantern,Ms. Marvel,0,2,0
Green Lantern,Mysterio,2,2,2
Green Lantern,Namor,2,1,0
Green Lantern,Nebula,2,2,2
Green Lantern,Nick Fury,2,2,2
Green Lantern,Nomad,2,1,0
Green Lantern,Odin,2,0,0
Green Lantern,Okoye,2,2,2
Green Lantern,Outrider,2,2,2
Green Lantern,Pepper Potts (Extremis),1,0,0
Green Lantern,Phastos,1,0,0
Green Lantern,Photon,1,2,0
Green Lantern,Proxima Midnight,1,1,1
Green Lantern,Quake,2,2,2
Green Lantern,Quicksilver,1,1,1
Green Lantern,Red Guardian,2,2,2
Green Lantern,Red Skull (Stonekeeper),0,0,0
Green Lantern,Red Skull,1,1,1
Green Lantern,Rescue,1,2,0
Green Lantern,Rocket Raccoon,2,1,0
Green Lantern,Ronan The Accuser (Power Stone),1,1,1
Green Lantern,Ronan The Accuser,1,2,0
Green Lantern,Ronin,2,1,0
Green Lantern,Scarlet Witch,2,0,0
Green Lantern,Sersi (uni-mind),1,1,1
Green Lantern,Sersi,1,2,0
Green Lantern,Shang-Chi,1,2,0
Green Lantern,She-Hulk,2,2,2
Green Lantern,Shuri,1,1,1
Green Lantern,Sif,1,1,1
Green Lantern,Sinister Strange,0,1,0
Green Lantern,Smart Hulk,1,2,0
Green Lantern,Spectral Vision,2,2,2
Green Lantern,Spider-Man,1,2,0
Green Lantern,Star-Lord (Celestial Power),0,2,0
Green Lantern,Star-Lord,1,1,1
Green Lantern,Stature,0,1,0
Green Lantern,Surtur,0,2,0
Green Lantern,Swole Groot,2,1,0
Green Lantern,Talos The Untamed,2,0,0
Green Lantern,Taskmaster,2,2,2
Green Lantern,Teenage Groot,2,1,0
Green Lantern,Thanos,2,2,2
Green Lantern,Thanos (Infinity Gauntlet),0,2,0
Green Lantern,The Collector,2,2,2
Green Lantern,The Executioner,2,1,0
Green Lantern,The Grandmaster,2,2,2
Green Lantern,The Great Protector,1,1,1
Green Lantern,The Punisher,1,2,0
Green Lantern,Thena,2,1,0
Green Lantern,Thor (Pre-Ragnarok),2,2,2
Green Lantern,Thor (Awakened),2,1,0
Green Lantern,Thor,1,2,0
Green Lantern,Ultron,1,2,0
Green Lantern,Unworthy Thor,1,2,0
Green Lantern,Valkyrie,2,1,0
Green Lantern,Vision,1,1,1
Green Lantern,Vulture,0,2,0
Green Lantern,Wanda Maximoff (Pre-WandaVision),2,2,2
Green Lantern,War Machine,0,1,0
Green Lantern,Warlock,2,2,2
Green Lantern,Wasp,1,2,0
Green Lantern,Whiplash,2,0,0
Green Lantern,Whiplash (Mark II),2,0,0
Green Lantern,White Wolf,2,0,0
Green Lantern,Winter Soldier,2,1,0
Green Lantern,Wolverine,0,1,0
Green Lantern,Wong,0,2,0
Green Lantern,YellowJacket,1,1,1
Green Lantern,Yondu,2,0,0
Green Lantern,Zeus,2,1,0
Harley Quinn,Hawkman,1,2,0
Harley Quinn,Hespera,2,1,0
Harley Quinn,Huntress,1,2,0
Harley Quinn,Incubus,2,1,0
Harley Quinn,Joker,2,1,0
Harley Quinn,Jor-El,1,2,0
Harley Quinn,Judomaster,1,1,1
Harley Quinn,Karathen,0,2,0
Harley Quinn,Katana,2,2,2
Harley Quinn,Killer Croc,1,1,1
Harley Quinn,King Nereus,1,2,0
Harley Quinn,King Shark,1,2,0
Harley Quinn,Lex Luthor,1,2,0
Harley Quinn,Lust,1,1,1
Harley Quinn,Mera,2,0,0
Harley Quinn,Mister Zsasz,0,2,0
Harley Quinn,Nam-Ek,2,2,2
Harley Quinn,Nuidis Vulko,2,0,0
Harley Quinn,Ocean Master,1,1,1
Harley Quinn,Parademon,0,1,0
Harley Quinn,Peacemaker,2,2,2
Harley Quinn,Penthesileia,2,1,0
Harley Quinn,Philippus,1,1,1
Harley Quinn,Polka-Dot Man,1,2,0
Harley Quinn,Queen Atlanna,1,0,0
Harley Quinn,Queen Hippolyta,2,1,0
Harley Quinn,Ratcatcher,1,1,1
Harley Quinn,Rick Flag,1,1,1
Harley Quinn,Sabbac,2,1,0
Harley Quinn,Savant,2,1,0
Harley Quinn,Shazam,1,1,1
Harley Quinn,Slipknot,1,2,0
Harley Quinn,Sol Soria,2,1,0
Harley Quinn,Starro,0,2,0
Harley Quinn,Steppenwolf,0,1,0
Harley Quinn,Supergirl,2,0,0
Harley Quinn,Superman,0,2,0
Harley Quinn,T.D.K.,2,1,0
Harley Quinn,The Flash,2,1,0
Harley Quinn,Vigilante,1,2,0
Harley Quinn,White Dragon,1,2,0
Harley Quinn,Wonder Woman (Armor of Asteria),2,2,2
Harley Quinn,Wrath,2,2,2
Harley Quinn,Zeus,2,1,0
Harley Quinn,Agatha Harkness,2,2,2
Harley Quinn,Abomination,0,2,0
Harley Quinn,Ajak,2,1,0
Harley Quinn,Ancient One (time stone),1,2,0
Harley Quinn,Ancient One,1,1,1
Harley Quinn,Ant-Man,0,2,0
Harley Quinn,Arishem The Judge,1,1,1
Harley Quinn,Ayo,2,1,0
Harley Quinn,Baby Groot,1,1,1
Harley Quinn,Baron Mordo,1,1,1
Harley Quinn,Baron Zemo,1,1,1
Harley Quinn,Black Bolt (Earth 838),2,1,0
Harley Quinn,Black Bolt,2,2,2
Harley Quinn,Black Panther,1,2,0
Harley Quinn,Black Panther,1,1,1
Harley Quinn,Black Widow,1,2,0
Harley Quinn,Black Widow,2,1,0
Harley Quinn,Bucky Barnes,2,2,2
Harley Quinn,Bullseye,1,1,1
Harley Quinn,Captain America,2,2,2
Harley Quinn,Captain America (Worthy),1,2,0
Harley Quinn,Captain Carter (Earth 838),2,1,0
Harley Quinn,Captain Marvel,1,1,1
Harley Quinn,Chitauri Footsoldier,1,2,0
Harley Quinn,Corvus Glaive,1,2,0
Harley Quinn,Crossbones,1,1,1
Harley Quinn,Cull Obsidian,2,1,0
Harley Quinn,Dar-Benn,1,2,0
Harley Quinn,Daredevil,2,2,2
Harley Quinn,Deathlok,2,1,0
Harley Quinn,Destroyer,1,2,0
Harley Quinn,Doctor Strange,0,1,0
Harley Quinn,Dormammu,1,2,0
Harley Quinn,Drax The Destroyer,2,2,2
Harley Quinn,Ebony Maw,1,1,1
Harley Quinn,Echo,1,1,1
Harley Quinn,Ego,1,2,0
Harley Quinn,Elektra,2,2,2
Harley Quinn,Eternity,1,2,0
Harley Quinn,Falcon,1,2,0
Harley Quinn,Fandral,1,1,1
Harley Quinn,Fat Thor,1,2,0
Harley Quinn,Fenris,2,2,2
Harley Quinn,Frigga,1,2,0
Harley Quinn,G'iah,2,2,2
Harley Quinn,Gamora,2,2,2
Harley Quinn,Gargantos,2,0,0
Harley Quinn,Ghost,2,2,2
Harley Quinn,Ghost Rider,1,1,1
Harley Quinn,Giant-Man,1,1,1
Harley Quinn,Gilgamesh,2,1,0
Harley Quinn,Gorr The God Butcher,1,2,0
Harley Quinn,Gravik,2,1,0
Harley Quinn,Groot,1,1,1
Harley Quinn,Hawkeye,2,1,0
Harley Quinn,Hawkeye,2,1,0
Harley Quinn,Heimdall,0,2,0
Harley Quinn,Hela,1,1,1
Harley Quinn,High Evolutionary,2,1,0
Harley Quinn,Hulk (Stark Gauntlet),2,1,0
Harley Quinn,Hulk,1,0,0
Harley Quinn,Ikaris,2,1,0
Harley Quinn,Iron Fist,1,2,0
Harley Quinn,Iron Man,1,2,0
Harley Quinn,Iron Man (Mk 1),2,1,0
Harley Quinn,Iron Man (Stark Gauntlet),2,1,0
Harley Quinn,Iron Man (Hulkbuster),2,2,2
Harley Quinn,Iron Monger,2,0,0
Harley Quinn,Iron Spider,0,2,0
Harley Quinn,Ironheart,2,2,2
Harley Quinn,Jemiah The Analyzer,1,2,0
Harley Quinn,Jessica Jones,1,2,0
Harley Quinn,Kaecilius,1,1,1
Harley Quinn,Kang the Conqueror,1,1,1
Harley Quinn,Killian,1,2,0
Harley Quinn,Killmonger,1,2,0
Harley Quinn,Kingo,1,2,0
Harley Quinn,Kingpin,1,2,0
Harley Quinn,Korath The Pursuer,2,2,2
Harley Quinn,Korg,1,0,0
Harley Quinn,Kro,1,1,1
Harley Quinn,Kurse,2,0,0
Harley Quinn,Kid Loki,2,1,0
Harley Quinn,Lady Loki,2,2,2
Harley Quinn,Leo Fitz,1,2,0
Harley Quinn,Leviathan,2,2,2
Harley Quinn,Loki,1,2,0
Harley Quinn,Loki (Mind Stone),1,1,1
Harley Quinn,Loki (Keeper Of The Multiverse),1,2,0
Harley Quinn,Loki (Variant L1130),2,1,0
Harley Quinn,Loki (King of Asgard),1,2,0
Harley Quinn,Luke Cage,0,1,0
Harley Quinn,M'baku,1,2,0
Harley Quinn,Makkari,2,1,0
Harley Quinn,Malekith (Reality Stone),2,2,2
Harley Quinn,Malekith,1,1,1
Harley Quinn,Mandarin,2,1,0
Harley Quinn,Mantis,1,1,1
Harley Quinn,Mighty Thor,2,2,2
Harley Quinn,MODOK,1,2,0
Harley Quinn,Moon Knight,2,2,2
Harley Quinn,Mr. Fantastic (Earth 838),1,2,0
Harley Quinn,Mr. Knight,2,1,0
Harley Quinn,Ms. America,0,2,0
Harley Quinn,Ms. Marvel,1,1,1
Harley Quinn,Mysterio,1,1,1
Harley Quinn,Namor,1,2,0
Harley Quinn,Nebula,0,1,0
Harley Quinn,Nick Fury,2,1,0
Harley Quinn,Nomad,1,2,0
Harley Quinn,Odin,2,2,2
Harley Quinn,Okoye,2,2,2
Harley Quinn,Outrider,2,1,0
Harley Quinn,Pepper Potts (Extremis),2,2,2
Harley Quinn,Phastos,2,2,2
Harley Quinn,Photon,1,2,0
Harley Quinn,Proxima Midnight,2,2,2
Harley Quinn,Quake,1,2,0
Harley Quinn,Quicksilver,2,1,0
Harley Quinn,Red Guardian,2,2,2
Harley Quinn,Red Skull (Stonekeeper),1,2,0
Harley Quinn,Red Skull,1,1,1
Harley Quinn,Rescue,1,2,0
Harley Quinn,Rocket Raccoon,2,2,2
Harley Quinn,Ronan The Accuser (Power Stone),2,2,2
