Heroe_1,Heroe_2,universo_1,Intelligence_1,Strength_1,Speed_1,Durability_1,Power_1,Combat_1,Tier_1,Tier2_1,universo_2,Intelligence_2,Strength_2,Speed_2,Durability_2,Power_2,Combat_2,Tier_2,Tier2_2,Resultado_x
Cassandra Cain,Polka-Dot Man,DC Extended Universe,45,1,1,1,1,30,0,,DC Extended Universe,60,1,6,10,35,35,1,,2
Cassandra Cain,Queen Atlanna,DC Extended Universe,45,1,1,1,1,30,0,,DC Extended Universe,70,30,25,30,50,75,2,,2
Cassandra Cain,Queen Hippolyta,DC Extended Universe,45,1,1,1,1,30,0,,DC Extended Universe,85,30,25,30,40,100,2,,2
Cassandra Cain,Ratcatcher,DC Extended Universe,45,1,1,1,1,30,0,,DC Extended Universe,65,1,6,5,10,20,1,,2
Cassandra Cain,Rick Flag,DC Extended Universe,45,1,1,1,1,30,0,,DC Extended Universe,55,1,6,10,10,70,1,,2
Cassandra Cain,Sabbac,DC Extended Universe,45,1,1,1,1,30,0,,DC Extended Universe,70,100,50,45,75,70,3,,2
Cassandra Cain,Savant,DC Extended Universe,45,1,1,1,1,30,0,,DC Extended Universe,55,1,1,5,10,40,1,,2
Cassandra Cain,Shazam,DC Extended Universe,45,1,1,1,1,30,0,,DC Extended Universe,60,95,60,40,70,30,3,3,2
Cassandra Cain,Slipknot,DC Extended Universe,45,1,1,1,1,30,0,,DC Extended Universe,45,1,1,5,5,30,0,,2
Cassandra Cain,Sol Soria,DC Extended Universe,45,1,1,1,1,30,0,,DC Extended Universe,55,1,1,5,5,40,0,,2
Cassandra Cain,Starro,DC Extended Universe,45,1,1,1,1,30,0,,DC Extended Universe,65,70,25,25,60,30,2,,2
Cassandra Cain,Steppenwolf,DC Extended Universe,45,1,1,1,1,30,0,,DC Extended Universe,90,90,25,45,65,100,3,,2
Cassandra Cain,Supergirl,DC Extended Universe,45,1,1,1,1,30,0,,DC Extended Universe,60,75,50,40,75,45,3,,2
Cassandra Cain,Superman,DC Extended Universe,45,1,1,1,1,30,0,,DC Extended Universe,80,100,85,45,80,50,3,4,2
Cassandra Cain,T.D.K.,DC Extended Universe,45,1,1,1,1,30,0,,DC Extended Universe,50,1,6,10,30,40,1,,2
Cassandra Cain,The Flash,DC Extended Universe,45,1,1,1,1,30,0,,DC Extended Universe,80,25,100,30,85,40,5,,2
Cassandra Cain,Vigilante,DC Extended Universe,45,1,1,1,1,30,0,,DC Extended Universe,60,1,7,10,10,70,1,,2
Cassandra Cain,White Dragon,DC Extended Universe,45,1,1,1,1,30,0,,DC Extended Universe,65,13,25,10,20,40,1,,2
Cassandra Cain,Wonder Woman,DC Extended Universe,45,1,1,1,1,30,0,,DC Extended Universe,80,95,70,60,55,100,3,,2
Cassandra Cain,Wrath,DC Extended Universe,45,1,1,1,1,30,0,,DC Extended Universe,65,65,65,40,60,65,3,,2
Cassandra Cain,Zeus,DC Extended Universe,45,1,1,1,1,30,0,,DC Extended Universe,95,100,25,50,80,85,4,4,2
Cheetah,Cyborg,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,70,40,30,35,65,50,2,,2
Cheetah,Cyclone,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,80,1,25,15,50,40,1,,1
Cheetah,Dark Flash,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,80,25,100,35,85,50,5,,2
Cheetah,Darkseid,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,95,100,30,55,90,95,4,4,2
Cheetah,Deadshot,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,60,1,6,7,17,45,1,0++,1
Cheetah,Doctor Fate,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,85,75,60,45,85,70,3,3+,2
Cheetah,Doctor Sivana,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,70,95,60,40,70,55,3,,2
Cheetah,Doomsday,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,35,100,45,45,75,25,3,,2
Cheetah,El Diablo,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,55,25,6,10,35,45,1,,1
Cheetah,Enchantress,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,80,70,20,18,70,70,3,,2
Cheetah,Envy,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,65,65,65,40,60,65,3,,2
Cheetah,Faora,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,70,95,60,45,70,85,3,,2
Cheetah,Freddy Freeman,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,0,0,0,0,0,0,0,,1
Cheetah,General Zod,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,70,100,50,40,75,85,3,,2
Cheetah,Gluttony,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,65,65,65,40,60,65,3,,2
Cheetah,Green Lantern,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,65,75,25,40,65,70,3,,2
Cheetah,Harley Quinn,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,60,5,8,10,10,80,1,,1
Cheetah,Hawkman,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,65,30,25,25,50,80,2,,2
Cheetah,Hespera,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,0,0,0,0,0,0,0,,1
Cheetah,Huntress,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,50,1,1,5,5,50,1,,1
Cheetah,Incubus,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,55,30,6,30,50,30,2,,1
Cheetah,Joker,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,65,1,7,5,10,45,1,,1
Cheetah,Jor-El,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,80,1,6,10,10,80,1,,1
Cheetah,Judomaster,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,60,1,6,15,10,100,1,,1
Cheetah,Karathen,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,75,95,25,50,60,30,3,,2
Cheetah,Katana,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,55,1,7,9,15,80,1,,1
Cheetah,Killer Croc,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,45,25,14,20,30,40,1,,1
Cheetah,King Nereus,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,70,45,30,25,45,75,2,,2
Cheetah,King Shark,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,50,30,17,25,40,40,1,1+,1
Cheetah,Lex Luthor,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,80,1,1,5,1,15,1,,1
Cheetah,Lust,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,65,65,65,40,60,65,3,,2
Cheetah,Mera,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,65,30,25,30,45,70,2,,2
Cheetah,Mister Zsasz,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,50,1,1,5,5,30,0,,1
Cheetah,Nam-Ek,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,65,95,50,40,70,65,3,,2
Cheetah,Nuidis Vulko,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,65,30,25,20,40,90,1,,2
Cheetah,Ocean Master,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,65,55,30,35,50,90,3,,2
Cheetah,Parademon,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,55,25,17,10,20,60,1,,1
Cheetah,Peacemaker,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,65,5,7,15,20,80,1,,1
Cheetah,Penthesileia,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,60,65,50,35,50,95,2,,2
Cheetah,Philippus,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,55,75,50,35,35,75,2,,2
Cheetah,Polka-Dot Man,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,60,1,6,10,35,35,1,,1
Cheetah,Queen Atlanna,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,70,30,25,30,50,75,2,,2
Cheetah,Queen Hippolyta,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,85,30,25,30,40,100,2,,2
Cheetah,Ratcatcher,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,65,1,6,5,10,20,1,,1
Cheetah,Rick Flag,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,55,1,6,10,10,70,1,,1
Cheetah,Sabbac,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,70,100,50,45,75,70,3,,2
Cheetah,Savant,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,55,1,1,5,10,40,1,,1
Cheetah,Shazam,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,60,95,60,40,70,30,3,3,2
Cheetah,Slipknot,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,45,1,1,5,5,30,0,,1
Cheetah,Sol Soria,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,55,1,1,5,5,40,0,,1
Cheetah,Starro,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,65,70,25,25,60,30,2,,2
Cheetah,Steppenwolf,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,90,90,25,45,65,100,3,,2
Cheetah,Supergirl,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,60,75,50,40,75,45,3,,2
Cheetah,Superman,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,80,100,85,45,80,50,3,4,2
Cheetah,T.D.K.,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,50,1,6,10,30,40,1,,1
Cheetah,The Flash,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,80,25,100,30,85,40,5,,2
Cheetah,Vigilante,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,60,1,7,10,10,70,1,,1
Cheetah,White Dragon,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,65,13,25,10,20,40,1,,1
Cheetah,Wonder Woman,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,80,95,70,60,55,100,3,,2
Cheetah,Wrath,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,65,65,65,40,60,65,3,,2
Cheetah,Zeus,DC Extended Universe,60,50,14,15,30,65,1,,DC Extended Universe,95,100,25,50,80,85,4,4,2
Cyborg,Cyclone,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,80,1,25,15,50,40,1,,1
Cyborg,Dark Flash,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,80,25,100,35,85,50,5,,2
Cyborg,Darkseid,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,95,100,30,55,90,95,4,4,2
Cyborg,Deadshot,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,60,1,6,7,17,45,1,0++,1
Cyborg,Doctor Fate,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,85,75,60,45,85,70,3,3+,2
Cyborg,Doctor Sivana,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,70,95,60,40,70,55,3,,2
Cyborg,Doomsday,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,35,100,45,45,75,25,3,,2
Cyborg,El Diablo,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,55,25,6,10,35,45,1,,1
Cyborg,Enchantress,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,80,70,20,18,70,70,3,,2
Cyborg,Envy,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,65,65,65,40,60,65,3,,2
Cyborg,Faora,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,70,95,60,45,70,85,3,,2
Cyborg,Freddy Freeman,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,0,0,0,0,0,0,0,,1
Cyborg,General Zod,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,70,100,50,40,75,85,3,,2
Cyborg,Gluttony,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,65,65,65,40,60,65,3,,2
Cyborg,Green Lantern,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,65,75,25,40,65,70,3,,2
Cyborg,Harley Quinn,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,60,5,8,10,10,80,1,,1
Cyborg,Hawkman,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,65,30,25,25,50,80,2,,1
Cyborg,Hespera,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,0,0,0,0,0,0,0,,1
Cyborg,Huntress,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,50,1,1,5,5,50,1,,1
Cyborg,Incubus,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,55,30,6,30,50,30,2,,1
Cyborg,Joker,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,65,1,7,5,10,45,1,,1
Cyborg,Jor-El,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,80,1,6,10,10,80,1,,1
Cyborg,Judomaster,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,60,1,6,15,10,100,1,,1
Cyborg,Karathen,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,75,95,25,50,60,30,3,,2
Cyborg,Katana,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,55,1,7,9,15,80,1,,1
Cyborg,Killer Croc,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,45,25,14,20,30,40,1,,1
Cyborg,King Nereus,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,70,45,30,25,45,75,2,,0
Cyborg,King Shark,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,50,30,17,25,40,40,1,1+,1
Cyborg,Lex Luthor,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,80,1,1,5,1,15,1,,1
Cyborg,Lust,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,65,65,65,40,60,65,3,,2
Cyborg,Mera,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,65,30,25,30,45,70,2,,1
Cyborg,Mister Zsasz,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,50,1,1,5,5,30,0,,1
Cyborg,Nam-Ek,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,65,95,50,40,70,65,3,,2
Cyborg,Nuidis Vulko,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,65,30,25,20,40,90,1,,1
Cyborg,Ocean Master,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,65,55,30,35,50,90,3,,2
Cyborg,Parademon,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,55,25,17,10,20,60,1,,1
Cyborg,Peacemaker,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,65,5,7,15,20,80,1,,1
Cyborg,Penthesileia,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,60,65,50,35,50,95,2,,2
Cyborg,Philippus,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,55,75,50,35,35,75,2,,2
Cyborg,Polka-Dot Man,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,60,1,6,10,35,35,1,,1
Cyborg,Queen Atlanna,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,70,30,25,30,50,75,2,,1
Cyborg,Queen Hippolyta,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,85,30,25,30,40,100,2,,2
Cyborg,Ratcatcher,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,65,1,6,5,10,20,1,,1
Cyborg,Rick Flag,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,55,1,6,10,10,70,1,,1
Cyborg,Sabbac,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,70,100,50,45,75,70,3,,2
Cyborg,Savant,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,55,1,1,5,10,40,1,,1
Cyborg,Shazam,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,60,95,60,40,70,30,3,3,2
Cyborg,Slipknot,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,45,1,1,5,5,30,0,,1
Cyborg,Sol Soria,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,55,1,1,5,5,40,0,,1
Cyborg,Starro,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,65,70,25,25,60,30,2,,1
Cyborg,Steppenwolf,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,90,90,25,45,65,100,3,,2
Cyborg,Supergirl,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,60,75,50,40,75,45,3,,2
Cyborg,Superman,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,80,100,85,45,80,50,3,4,2
Cyborg,T.D.K.,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,50,1,6,10,30,40,1,,1
Cyborg,The Flash,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,80,25,100,30,85,40,5,,2
Cyborg,Vigilante,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,60,1,7,10,10,70,1,,1
Cyborg,White Dragon,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,65,13,25,10,20,40,1,,1
Cyborg,Wonder Woman,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,80,95,70,60,55,100,3,,2
Cyborg,Wrath,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,65,65,65,40,60,65,3,,2
Cyborg,Zeus,DC Extended Universe,70,40,30,35,65,50,2,,DC Extended Universe,95,100,25,50,80,85,4,4,2
Cyclone,Dark Flash,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,80,25,100,35,85,50,5,,2
Cyclone,Darkseid,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,95,100,30,55,90,95,4,4,2
Cyclone,Deadshot,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,60,1,6,7,17,45,1,0++,1
Cyclone,Doctor Fate,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,85,75,60,45,85,70,3,3+,2
Cyclone,Doctor Sivana,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,70,95,60,40,70,55,3,,2
Cyclone,Doomsday,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,35,100,45,45,75,25,3,,2
Cyclone,El Diablo,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,55,25,6,10,35,45,1,,1
Cyclone,Enchantress,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,80,70,20,18,70,70,3,,2
Cyclone,Envy,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,65,65,65,40,60,65,3,,2
Cyclone,Faora,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,70,95,60,45,70,85,3,,2
Cyclone,Freddy Freeman,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,0,0,0,0,0,0,0,,1
Cyclone,General Zod,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,70,100,50,40,75,85,3,,2
Cyclone,Gluttony,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,65,65,65,40,60,65,3,,2
Cyclone,Green Lantern,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,65,75,25,40,65,70,3,,2
Cyclone,Harley Quinn,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,60,5,8,10,10,80,1,,1
Cyclone,Hawkman,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,65,30,25,25,50,80,2,,2
Cyclone,Hespera,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,0,0,0,0,0,0,0,,1
Cyclone,Huntress,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,50,1,1,5,5,50,1,,1
Cyclone,Incubus,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,55,30,6,30,50,30,2,,1
Cyclone,Joker,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,65,1,7,5,10,45,1,,1
Cyclone,Jor-El,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,80,1,6,10,10,80,1,,1
Cyclone,Judomaster,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,60,1,6,15,10,100,1,,1
Cyclone,Karathen,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,75,95,25,50,60,30,3,,2
Cyclone,Katana,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,55,1,7,9,15,80,1,,1
Cyclone,Killer Croc,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,45,25,14,20,30,40,1,,1
Cyclone,King Nereus,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,70,45,30,25,45,75,2,,2
Cyclone,King Shark,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,50,30,17,25,40,40,1,1+,1
Cyclone,Lex Luthor,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,80,1,1,5,1,15,1,,1
Cyclone,Lust,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,65,65,65,40,60,65,3,,2
Cyclone,Mera,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,65,30,25,30,45,70,2,,2
Cyclone,Mister Zsasz,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,50,1,1,5,5,30,0,,1
Cyclone,Nam-Ek,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,65,95,50,40,70,65,3,,2
Cyclone,Nuidis Vulko,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,65,30,25,20,40,90,1,,2
Cyclone,Ocean Master,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,65,55,30,35,50,90,3,,2
Cyclone,Parademon,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,55,25,17,10,20,60,1,,1
Cyclone,Peacemaker,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,65,5,7,15,20,80,1,,1
Cyclone,Penthesileia,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,60,65,50,35,50,95,2,,2
Cyclone,Philippus,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,55,75,50,35,35,75,2,,2
Cyclone,Polka-Dot Man,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,60,1,6,10,35,35,1,,1
Cyclone,Queen Atlanna,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,70,30,25,30,50,75,2,,2
Cyclone,Queen Hippolyta,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,85,30,25,30,40,100,2,,2
Cyclone,Ratcatcher,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,65,1,6,5,10,20,1,,1
Cyclone,Rick Flag,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,55,1,6,10,10,70,1,,1
Cyclone,Sabbac,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,70,100,50,45,75,70,3,,2
Cyclone,Savant,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,55,1,1,5,10,40,1,,1
Cyclone,Shazam,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,60,95,60,40,70,30,3,3,2
Cyclone,Slipknot,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,45,1,1,5,5,30,0,,1
Cyclone,Sol Soria,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,55,1,1,5,5,40,0,,1
Cyclone,Starro,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,65,70,25,25,60,30,2,,2
Cyclone,Steppenwolf,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,90,90,25,45,65,100,3,,2
Cyclone,Supergirl,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,60,75,50,40,75,45,3,,2
Cyclone,Superman,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,80,100,85,45,80,50,3,4,2
Cyclone,T.D.K.,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,50,1,6,10,30,40,1,,1
Cyclone,The Flash,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,80,25,100,30,85,40,5,,2
Cyclone,Vigilante,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,60,1,7,10,10,70,1,,1
Cyclone,White Dragon,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,65,13,25,10,20,40,1,,1
Cyclone,Wonder Woman,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,80,95,70,60,55,100,3,,2
Cyclone,Wrath,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,65,65,65,40,60,65,3,,2
Cyclone,Zeus,DC Extended Universe,80,1,25,15,50,40,1,,DC Extended Universe,95,100,25,50,80,85,4,4,2
Dark Flash,Darkseid,DC Extended Universe,80,25,100,35,85,50,5,,DC Extended Universe,95,100,30,55,90,95,4,4,2
Dark Flash,Deadshot,DC Extended Universe,80,25,100,35,85,50,5,,DC Extended Universe,60,1,6,7,17,45,1,0++,1
Dark Flash,Doctor Fate,DC Extended Universe,80,25,100,35,85,50,5,,DC Extended Universe,85,75,60,45,85,70,3,3+,2
Dark Flash,Doctor Sivana,DC Extended Universe,80,25,100,35,85,50,5,,DC Extended Universe,70,95,60,40,70,55,3,,2
Dark Flash,Doomsday,DC Extended Universe,80,25,100,35,85,50,5,,DC Extended Universe,35,100,45,45,75,25,3,,1
Dark Flash,El Diablo,DC Extended Universe,80,25,100,35,85,50,5,,DC Extended Universe,55,25,6,10,35,45,1,,1
Dark Flash,Enchantress,DC Extended Universe,80,25,100,35,85,50,5,,DC Extended Universe,80,70,20,18,70,70,3,,1
Dark Flash,Envy,DC Extended Universe,80,25,100,35,85,50,5,,DC Extended Universe,65,65,65,40,60,65,3,,1
Dark Flash,Faora,DC Extended Universe,80,25,100,35,85,50,5,,DC Extended Universe,70,95,60,45,70,85,3,,2
Dark Flash,Freddy Freeman,DC Extended Universe,80,25,100,35,85,50,5,,DC Extended Universe,0,0,0,0,0,0,0,,1
Dark Flash,General Zod,DC Extended Universe,80,25,100,35,85,50,5,,DC Extended Universe,70,100,50,40,75,85,3,,2
Dark Flash,Gluttony,DC Extended Universe,80,25,100,35,85,50,5,,DC Extended Universe,65,65,65,40,60,65,3,,1
Dark Flash,Green Lantern,DC Extended Universe,80,25,100,35,85,50,5,,DC Extended Universe,65,75,25,40,65,70,3,,1
Dark Flash,Harley Quinn,DC Extended Universe,80,25,100,35,85,50,5,,DC Extended Universe,60,5,8,10,10,80,1,,1
