Heroe 1,Heroe 2,Ganador
General Zod,Joker,1
General Zod,Jor-El,1
General Zod,Judomaster,1
General Zod,Karathen,1
General Zod,Katana,2
General Zod,Killer Croc,1
General Zod,King Nereus,2
General Zod,King Shark,1
General Zod,Lex Luthor,1
General Zod,Lust,2
General Zod,Mera,1
General Zod,Mister Zsasz,2
General Zod,Nam-Ek,1
General Zod,Nuidis Vulko,1
General Zod,Ocean Master,2
General Zod,Parademon,2
General Zod,Peacemaker,1
General Zod,Penthesileia,1
General Zod,Philippus,2
General Zod,Polka-Dot Man,1
General Zod,Queen Atlanna,1
General Zod,Queen Hippolyta,1
General Zod,Ratcatcher,2
General Zod,Rick Flag,2
General Zod,Sabbac,1
General Zod,Savant,2
General Zod,Shazam,1
General Zod,Slipknot,1
General Zod,Sol Soria,1
General Zod,Starro,1
General Zod,Steppenwolf,2
General Zod,Supergirl,1
General Zod,Superman,2
General Zod,T.D.K.,2
General Zod,The Flash,1
General Zod,Vigilante,2
General Zod,White Dragon,1
General Zod,Wonder Woman (Armor of Asteria),2
General Zod,Wrath,1
General Zod,Zeus,2
General Zod,Agatha Harkness,1
General Zod,Abomination,1
General Zod,Ajak,1
General Zod,Ancient One (time stone),1
General Zod,Ancient One,2
General Zod,Ant-Man,2
General Zod,Arishem The Judge,2
General Zod,Ayo,2
General Zod,Baby Groot,1
General Zod,Baron Mordo,1
General Zod,Baron Zemo,1
General Zod,Black Bolt (Earth 838),1
General Zod,Black Bolt,1
General Zod,Black Panther,2
General Zod,Black Panther,1
General Zod,Black Widow,1
General Zod,Black Widow,2
General Zod,Bucky Barnes,2
General Zod,Bullseye,1
General Zod,Captain America,1
General Zod,Captain America (Worthy),1
General Zod,Captain Carter (Earth 838),2
General Zod,Captain Marvel,2
General Zod,Chitauri Footsoldier,1
General Zod,Corvus Glaive,1
General Zod,Crossbones,1
General Zod,Cull Obsidian,1
General Zod,Dar-Benn,2
General Zod,Daredevil,1
General Zod,Deathlok,2
General Zod,Destroyer,1
General Zod,Doctor Strange,1
General Zod,Dormammu,2
General Zod,Drax The Destroyer,2
General Zod,Ebony Maw,2
General Zod,Echo,2
General Zod,Ego,2
General Zod,Elektra,2
General Zod,Eternity,2
General Zod,Falcon,2
General Zod,Fandral,1
General Zod,Fat Thor,2
General Zod,Fenris,1
General Zod,Frigga,2
General Zod,G'iah,2
General Zod,Gamora,1
General Zod,Gargantos,2
General Zod,Ghost,1
General Zod,Ghost Rider,2
General Zod,Giant-Man,1
General Zod,Gilgamesh,2
General Zod,Gorr The God Butcher,1
General Zod,Gravik,1
General Zod,Groot,2
General Zod,Hawkeye,1
General Zod,Hawkeye,2
General Zod,Heimdall,2
General Zod,Hela,1
General Zod,High Evolutionary,2
General Zod,Hulk (Stark Gauntlet),2
General Zod,Hulk,1
General Zod,Ikaris,1
General Zod,Iron Fist,1
General Zod,Iron Man,2
General Zod,Iron Man (Mk 1),2
General Zod,Iron Man (Stark Gauntlet),1
General Zod,Iron Man (Hulkbuster),2
General Zod,Iron Monger,2
General Zod,Iron Spider,2
General Zod,Ironheart,1
General Zod,Jemiah The Analyzer,1
General Zod,Jessica Jones,1
General Zod,Kaecilius,1
General Zod,Kang the Conqueror,2
General Zod,Killian,1
General Zod,Killmonger,1
General Zod,Kingo,1
General Zod,Kingpin,1
General Zod,Korath The Pursuer,2
General Zod,Korg,2
General Zod,Kro,2
General Zod,Kurse,2
General Zod,Kid Loki,2
General Zod,Lady Loki,2
General Zod,Leo Fitz,1
General Zod,Leviathan,1
General Zod,Loki,2
General Zod,Loki (Mind Stone),1
General Zod,Loki (Keeper Of The Multiverse),2
General Zod,Loki (Variant L1130),2
General Zod,Loki (King of Asgard),2
General Zod,Luke Cage,1
General Zod,M'baku,2
General Zod,Makkari,2
General Zod,Malekith (Reality Stone),1
General Zod,Malekith,2
General Zod,Mandarin,1
General Zod,Mantis,2
General Zod,Mighty Thor,1
General Zod,MODOK,2
General Zod,Moon Knight,2
General Zod,Mr. Fantastic (Earth 838),1
General Zod,Mr. Knight,2
General Zod,Ms. America,1
General Zod,Ms. Marvel,1
General Zod,Mysterio,1
General Zod,Namor,2
General Zod,Nebula,1
General Zod,Nick Fury,2
General Zod,Nomad,2
General Zod,Odin,1
General Zod,Okoye,2
General Zod,Outrider,2
General Zod,Pepper Potts (Extremis),2
General Zod,Phastos,1
General Zod,Photon,1
General Zod,Proxima Midnight,1
General Zod,Quake,2
General Zod,Quicksilver,2
General Zod,Red Guardian,2
General Zod,Red Skull (Stonekeeper),1
General Zod,Red Skull,1
General Zod,Rescue,2
General Zod,Rocket Raccoon,2
General Zod,Ronan The Accuser (Power Stone),1
General Zod,Ronan The Accuser,1
General Zod,Ronin,1
General Zod,Scarlet Witch,2
General Zod,Sersi (uni-mind),1
General Zod,Sersi,2
General Zod,Shang-Chi,1
General Zod,She-Hulk,1
General Zod,Shuri,2
General Zod,Sif,1
General Zod,Sinister Strange,1
General Zod,Smart Hulk,1
General Zod,Spectral Vision,2
General Zod,Spider-Man,2
General Zod,Star-Lord (Celestial Power),1
General Zod,Star-Lord,1
General Zod,Stature,1
General Zod,Surtur,2
General Zod,Swole Groot,2
General Zod,Talos The Untamed,2
General Zod,Taskmaster,1
General Zod,Teenage Groot,1
General Zod,Thanos,1
General Zod,Thanos (Infinity Gauntlet),1
General Zod,The Collector,1
General Zod,The Executioner,1
General Zod,The Grandmaster,1
General Zod,The Great Protector,1
General Zod,The Punisher,2
General Zod,Thena,1
General Zod,Thor (Pre-Ragnarok),1
General Zod,Thor (Awakened),2
General Zod,Thor,1
General Zod,Ultron,1
General Zod,Unworthy Thor,1
General Zod,Valkyrie,1
General Zod,Vision,1
General Zod,Vulture,1
General Zod,Wanda Maximoff (Pre-WandaVision),1
General Zod,War Machine,1
General Zod,Warlock,1
General Zod,Wasp,1
General Zod,Whiplash,2
General Zod,Whiplash (Mark II),1
General Zod,White Wolf,2
General Zod,Winter Soldier,1
General Zod,Wolverine,2
General Zod,Wong,1
General Zod,YellowJacket,1
General Zod,Yondu,2
General Zod,Zeus,1
Gluttony,Green Lantern,2
Gluttony,Harley Quinn,1
Gluttony,Hawkman,2
Gluttony,Hespera,2
Gluttony,Huntress,2
Gluttony,Incubus,1
Gluttony,Joker,2
Gluttony,Jor-El,1
Gluttony,Judomaster,1
Gluttony,Karathen,2
Gluttony,Katana,1
Gluttony,Killer Croc,2
Gluttony,King Nereus,1
Gluttony,King Shark,2
Gluttony,Lex Luthor,1
Gluttony,Lust,1
Gluttony,Mera,1
Gluttony,Mister Zsasz,2
Gluttony,Nam-Ek,1
Gluttony,Nuidis Vulko,2
Gluttony,Ocean Master,1
Gluttony,Parademon,1
Gluttony,Peacemaker,2
Gluttony,Penthesileia,2
Gluttony,Philippus,1
Gluttony,Polka-Dot Man,1
Gluttony,Queen Atlanna,2
Gluttony,Queen Hippolyta,2
Gluttony,Ratcatcher,2
Gluttony,Rick Flag,1
Gluttony,Sabbac,1
Gluttony,Savant,1
Gluttony,Shazam,2
Gluttony,Slipknot,1
Gluttony,Sol Soria,2
Gluttony,Starro,1
Gluttony,Steppenwolf,2
Gluttony,Supergirl,2
Gluttony,Superman,1
Gluttony,T.D.K.,2
Gluttony,The Flash,1
Gluttony,Vigilante,2
Gluttony,White Dragon,2
Gluttony,Wonder Woman (Armor of Asteria),2
Gluttony,Wrath,1
Gluttony,Zeus,1
Gluttony,Agatha Harkness,2
Gluttony,Abomination,2
Gluttony,Ajak,1
Gluttony,Ancient One (time stone),2
Gluttony,Ancient One,2
Gluttony,Ant-Man,2
Gluttony,Arishem The Judge,2
Gluttony,Ayo,1
Gluttony,Baby Groot,1
Gluttony,Baron Mordo,2
Gluttony,Baron Zemo,1
Gluttony,Black Bolt (Earth 838),2
Gluttony,Black Bolt,1
Gluttony,Black Panther,1
Gluttony,Black Panther,2
Gluttony,Black Widow,1
Gluttony,Black Widow,2
Gluttony,Bucky Barnes,1
Gluttony,Bullseye,2
Gluttony,Captain America,1
Gluttony,Captain America (Worthy),1
Gluttony,Captain Carter (Earth 838),1
Gluttony,Captain Marvel,1
Gluttony,Chitauri Footsoldier,1
Gluttony,Corvus Glaive,2
Gluttony,Crossbones,2
Gluttony,Cull Obsidian,1
Gluttony,Dar-Benn,2
Gluttony,Daredevil,1
Gluttony,Deathlok,1
Gluttony,Destroyer,2
Gluttony,Doctor Strange,1
Gluttony,Dormammu,1
Gluttony,Drax The Destroyer,2
Gluttony,Ebony Maw,1
Gluttony,Echo,1
Gluttony,Ego,2
Gluttony,Elektra,2
Gluttony,Eternity,1
Gluttony,Falcon,1
Gluttony,Fandral,2
Gluttony,Fat Thor,1
Gluttony,Fenris,2
Gluttony,Frigga,2
Gluttony,G'iah,1
Gluttony,Gamora,1
Gluttony,Gargantos,1
Gluttony,Ghost,2
Gluttony,Ghost Rider,2
Gluttony,Giant-Man,1
Gluttony,Gilgamesh,2
Gluttony,Gorr The God Butcher,2
Gluttony,Gravik,2
Gluttony,Groot,1
Gluttony,Hawkeye,2
Gluttony,Hawkeye,2
Gluttony,Heimdall,2
Gluttony,Hela,2
Gluttony,High Evolutionary,1
Gluttony,Hulk (Stark Gauntlet),2
Gluttony,Hulk,1
Gluttony,Ikaris,2
Gluttony,Iron Fist,2
Gluttony,Iron Man,1
Gluttony,Iron Man (Mk 1),2
Gluttony,Iron Man (Stark Gauntlet),2
Gluttony,Iron Man (Hulkbuster),2
Gluttony,Iron Monger,2
Gluttony,Iron Spider,2
Gluttony,Ironheart,1
Gluttony,Jemiah The Analyzer,1
Gluttony,Jessica Jones,2
Gluttony,Kaecilius,2
Gluttony,Kang the Conqueror,1
Gluttony,Killian,1
Gluttony,Killmonger,1
Gluttony,Kingo,1
Gluttony,Kingpin,2
Gluttony,Korath The Pursuer,2
Gluttony,Korg,2
Gluttony,Kro,2
Gluttony,Kurse,1
Gluttony,Kid Loki,1
Gluttony,Lady Loki,1
Gluttony,Leo Fitz,1
Gluttony,Leviathan,2
Gluttony,Loki,1
Gluttony,Loki (Mind Stone),1
Gluttony,Loki (Keeper Of The Multiverse),2
Gluttony,Loki (Variant L1130),1
Gluttony,Loki (King of Asgard),2
Gluttony,Luke Cage,2
Gluttony,M'baku,2
Gluttony,Makkari,1
Gluttony,Malekith (Reality Stone),2
Gluttony,Malekith,2
Gluttony,Mandarin,2
Gluttony,Mantis,2
Gluttony,Mighty Thor,2
Gluttony,MODOK,2
Gluttony,Moon Knight,2
Gluttony,Mr. Fantastic (Earth 838),1
Gluttony,Mr. Knight,2
Gluttony,Ms. America,2
Gluttony,Ms. Marvel,2
Gluttony,Mysterio,1
Gluttony,Namor,2
Gluttony,Nebula,1
Gluttony,Nick Fury,2
Gluttony,Nomad,1
Gluttony,Odin,1
Gluttony,Okoye,1
Gluttony,Outrider,2
Gluttony,Pepper Potts (Extremis),2
Gluttony,Phastos,2
Gluttony,Photon,2
Gluttony,Proxima Midnight,1
Gluttony,Quake,2
Gluttony,Quicksilver,2
Gluttony,Red Guardian,1
Gluttony,Red Skull (Stonekeeper),1
Gluttony,Red Skull,2
Gluttony,Rescue,1
Gluttony,Rocket Raccoon,2
Gluttony,Ronan The Accuser (Power Stone),1
Gluttony,Ronan The Accuser,1
Gluttony,Ronin,2
Gluttony,Scarlet Witch,2
Gluttony,Sersi (uni-mind),1
Gluttony,Sersi,1
Gluttony,Shang-Chi,2
Gluttony,She-Hulk,1
Gluttony,Shuri,2
Gluttony,Sif,2
Gluttony,Sinister Strange,2
Gluttony,Smart Hulk,2
Gluttony,Spectral Vision,2
Gluttony,Spider-Man,2
Gluttony,Star-Lord (Celestial Power),2
Gluttony,Star-Lord,1
Gluttony,Stature,2
Gluttony,Surtur,1
Gluttony,Swole Groot,2
Gluttony,Talos The Untamed,2
Gluttony,Taskmaster,1
Gluttony,Teenage Groot,2
Gluttony,Thanos,1
Gluttony,Thanos (Infinity Gauntlet),1
Gluttony,The Collector,2
Gluttony,The Executioner,2
Gluttony,The Grandmaster,2
Gluttony,The Great Protector,1
Gluttony,The Punisher,2
Gluttony,Thena,1
Gluttony,Thor (Pre-Ragnarok),2
Gluttony,Thor (Awakened),2
Gluttony,Thor,1
Gluttony,Ultron,2
Gluttony,Unworthy Thor,2
Gluttony,Valkyrie,1
Gluttony,Vision,2
Gluttony,Vulture,1
Gluttony,Wanda Maximoff (Pre-WandaVision),1
Gluttony,War Machine,1
Gluttony,Warlock,1
Gluttony,Wasp,2
Gluttony,Whiplash,2
Gluttony,Whiplash (Mark II),1
Gluttony,White Wolf,1
Gluttony,Winter Soldier,1
Gluttony,Wolverine,1
Gluttony,Wong,1
Gluttony,YellowJacket,2
Gluttony,Yondu,1
Gluttony,Zeus,2
Green Lantern,Harley Quinn,1
Green Lantern,Hawkman,1
Green Lantern,Hespera,1
Green Lantern,Huntress,1
Green Lantern,Incubus,2
Green Lantern,Joker,2
Green Lantern,Jor-El,1
Green Lantern,Judomaster,1
Green Lantern,Karathen,2
Green Lantern,Katana,1
Green Lantern,Killer Croc,1
Green Lantern,King Nereus,1
Green Lantern,King Shark,1
Green Lantern,Lex Luthor,2
Green Lantern,Lust,2
Green Lantern,Mera,1
Green Lantern,Mister Zsasz,1
Green Lantern,Nam-Ek,2
Green Lantern,Nuidis Vulko,1
Green Lantern,Ocean Master,2
Green Lantern,Parademon,1
Green Lantern,Peacemaker,1
Green Lantern,Penthesileia,1
Green Lantern,Philippus,2
Green Lantern,Polka-Dot Man,1
Green Lantern,Queen Atlanna,2
Green Lantern,Queen Hippolyta,1
Green Lantern,Ratcatcher,2
Green Lantern,Rick Flag,1
Green Lantern,Sabbac,2
Green Lantern,Savant,2
Green Lantern,Shazam,1
Green Lantern,Slipknot,2
Green Lantern,Sol Soria,1
Green Lantern,Starro,1
Green Lantern,Steppenwolf,2
Green Lantern,Supergirl,2
Green Lantern,Superman,2
Green Lantern,T.D.K.,1
Green Lantern,The Flash,1
Green Lantern,Vigilante,2
Green Lantern,White Dragon,2
Green Lantern,Wonder Woman (Armor of Asteria),2
Green Lantern,Wrath,1
Green Lantern,Zeus,2
Green Lantern,Agatha Harkness,1
Green Lantern,Abomination,2
Green Lantern,Ajak,2
Green Lantern,Ancient One (time stone),1
Green Lantern,Ancient One,1
Green Lantern,Ant-Man,1
Green Lantern,Arishem The Judge,1
Green Lantern,Ayo,2
Green Lantern,Baby Groot,2
Green Lantern,Baron Mordo,1
Green Lantern,Baron Zemo,1
Green Lantern,Black Bolt (Earth 838),1
Green Lantern,Black Bolt,2
Green Lantern,Black Panther,2
Green Lantern,Black Panther,2
Green Lantern,Black Widow,2
Green Lantern,Black Widow,2
Green Lantern,Bucky Barnes,1
Green Lantern,Bullseye,1
Green Lantern,Captain America,2
Green Lantern,Captain America (Worthy),1
Green Lantern,Captain Carter (Earth 838),1
Green Lantern,Captain Marvel,2
Green Lantern,Chitauri Footsoldier,2
Green Lantern,Corvus Glaive,2
Green Lantern,Crossbones,1
Green Lantern,Cull Obsidian,2
Green Lantern,Dar-Benn,1
Green Lantern,Daredevil,1
Green Lantern,Deathlok,2
Green Lantern,Destroyer,2
Green Lantern,Doctor Strange,2
Green Lantern,Dormammu,1
Green Lantern,Drax The Destroyer,2
Green Lantern,Ebony Maw,1
Green Lantern,Echo,1
Green Lantern,Ego,2
Green Lantern,Elektra,2
Green Lantern,Eternity,1
Green Lantern,Falcon,1
Green Lantern,Fandral,1
Green Lantern,Fat Thor,1
Green Lantern,Fenris,2
Green Lantern,Frigga,1
Green Lantern,G'iah,2
Green Lantern,Gamora,1
Green Lantern,Gargantos,2
Green Lantern,Ghost,1
Green Lantern,Ghost Rider,2
Green Lantern,Giant-Man,2
Green Lantern,Gilgamesh,2
Green Lantern,Gorr The God Butcher,2
Green Lantern,Gravik,2
Green Lantern,Groot,1
Green Lantern,Hawkeye,2
Green Lantern,Hawkeye,2
Green Lantern,Heimdall,1
Green Lantern,Hela,2
Green Lantern,High Evolutionary,1
Green Lantern,Hulk (Stark Gauntlet),2
Green Lantern,Hulk,2
Green Lantern,Ikaris,1
Green Lantern,Iron Fist,2
Green Lantern,Iron Man,2
Green Lantern,Iron Man (Mk 1),2
Green Lantern,Iron Man (Stark Gauntlet),2
Green Lantern,Iron Man (Hulkbuster),1
Green Lantern,Iron Monger,2
Green Lantern,Iron Spider,2
Green Lantern,Ironheart,2
Green Lantern,Jemiah The Analyzer,1
Green Lantern,Jessica Jones,2
Green Lantern,Kaecilius,2
Green Lantern,Kang the Conqueror,2
Green Lantern,Killian,1
Green Lantern,Killmonger,1
Green Lantern,Kingo,1
Green Lantern,Kingpin,2
Green Lantern,Korath The Pursuer,1
Green Lantern,Korg,2
Green Lantern,Kro,1
Green Lantern,Kurse,1
Green Lantern,Kid Loki,1
Green Lantern,Lady Loki,2
Green Lantern,Leo Fitz,2
Green Lantern,Leviathan,1
Green Lantern,Loki,2
Green Lantern,Loki (Mind Stone),2
Green Lantern,Loki (Keeper Of The Multiverse),1
Green Lantern,Loki (Variant L1130),1
Green Lantern,Loki (King of Asgard),1
Green Lantern,Luke Cage,2
Green Lantern,M'baku,2
Green Lantern,Makkari,2
Green Lantern,Malekith (Reality Stone),1
Green Lantern,Malekith,2
Green Lantern,Mandarin,1
Green Lantern,Mantis,1
Green Lantern,Mighty Thor,2
Green Lantern,MODOK,2
Green Lantern,Moon Knight,2
Green Lantern,Mr. Fantastic (Earth 838),2
Green Lantern,Mr. Knight,2
Green Lantern,Ms. America,1
Green Lantern,Ms. Marvel,2
Green Lantern,Mysterio,2
Green Lantern,Namor,1
Green Lantern,Nebula,2
Green Lantern,Nick Fury,2
Green Lantern,Nomad,2
Green Lantern,Odin,1
Green Lantern,Okoye,2
Green Lantern,Outrider,2
Green Lantern,Pepper Potts (Extremis),2
Green Lantern,Phastos,2
Green Lantern,Photon,1
Green Lantern,Proxima Midnight,1
Green Lantern,Quake,2
Green Lantern,Quicksilver,1
Green Lantern,Red Guardian,2
Green Lantern,Red Skull (Stonekeeper),1
Green Lantern,Red Skull,1
Green Lantern,Rescue,2
Green Lantern,Rocket Raccoon,2
Green Lantern,Ronan The Accuser (Power Stone),1
Green Lantern,Ronan The Accuser,2
Green Lantern,Ronin,2
Green Lantern,Scarlet Witch,2
Green Lantern,Sersi (uni-mind),1
Green Lantern,Sersi,1
Green Lantern,Shang-Chi,1
Green Lantern,She-Hulk,2
Green Lantern,Shuri,1
Green Lantern,Sif,1
Green Lantern,Sinister Strange,2
Green Lantern,Smart Hulk,1
Green Lantern,Spectral Vision,2
Green Lantern,Spider-Man,1
Green Lantern,Star-Lord (Celestial Power),1
Green Lantern,Star-Lord,1
Green Lantern,Stature,2
Green Lantern,Surtur,1
Green Lantern,Swole Groot,2
Green Lantern,Talos The Untamed,1
Green Lantern,Taskmaster,2
Green Lantern,Teenage Groot,2
Green Lantern,Thanos,2
Green Lantern,Thanos (Infinity Gauntlet),1
Green Lantern,The Collector,2
Green Lantern,The Executioner,2
Green Lantern,The Grandmaster,2
Green Lantern,The Great Protector,1
Green Lantern,The Punisher,2
Green Lantern,Thena,1
Green Lantern,Thor (Pre-Ragnarok),2
Green Lantern,Thor (Awakened),2
Green Lantern,Thor,2
Green Lantern,Ultron,2
Green Lantern,Unworthy Thor,2
Green Lantern,Valkyrie,2
Green Lantern,Vision,1
Green Lantern,Vulture,2
Green Lantern,Wanda Maximoff (Pre-WandaVision),2
Green Lantern,War Machine,2
Green Lantern,Warlock,2
Green Lantern,Wasp,2
Green Lantern,Whiplash,1
Green Lantern,Whiplash (Mark II),1
Green Lantern,White Wolf,2
Green Lantern,Winter Soldier,2
Green Lantern,Wolverine,1
Green Lantern,Wong,1
Green Lantern,YellowJacket,1
Green Lantern,Yondu,1
Green Lantern,Zeus,2
Harley Quinn,Hawkman,1
Harley Quinn,Hespera,2
Harley Quinn,Huntress,2
Harley Quinn,Incubus,1
Harley Quinn,Joker,2
Harley Quinn,Jor-El,2
Harley Quinn,Judomaster,1
Harley Quinn,Karathen,2
Harley Quinn,Katana,2
Harley Quinn,Killer Croc,1
Harley Quinn,King Nereus,2
Harley Quinn,King Shark,1
Harley Quinn,Lex Luthor,1
Harley Quinn,Lust,1
Harley Quinn,Mera,2
Harley Quinn,Mister Zsasz,2
Harley Quinn,Nam-Ek,2
Harley Quinn,Nuidis Vulko,1
Harley Quinn,Ocean Master,1
Harley Quinn,Parademon,2
Harley Quinn,Peacemaker,2
Harley Quinn,Penthesileia,1
Harley Quinn,Philippus,1
Harley Quinn,Polka-Dot Man,2
Harley Quinn,Queen Atlanna,2
Harley Quinn,Queen Hippolyta,1
Harley Quinn,Ratcatcher,1
Harley Quinn,Rick Flag,1
Harley Quinn,Sabbac,1
Harley Quinn,Savant,1
Harley Quinn,Shazam,1
Harley Quinn,Slipknot,1
Harley Quinn,Sol Soria,2
Harley Quinn,Starro,1
Harley Quinn,Steppenwolf,2
Harley Quinn,Supergirl,1
Harley Quinn,Superman,1
Harley Quinn,T.D.K.,2
Harley Quinn,The Flash,1
Harley Quinn,Vigilante,1
Harley Quinn,White Dragon,1
Harley Quinn,Wonder Woman (Armor of Asteria),2
Harley Quinn,Wrath,2
Harley Quinn,Zeus,1
Harley Quinn,Agatha Harkness,2
Harley Quinn,Abomination,2
Harley Quinn,Ajak,2
Harley Quinn,Ancient One (time stone),1
Harley Quinn,Ancient One,1
Harley Quinn,Ant-Man,1
Harley Quinn,Arishem The Judge,1
Harley Quinn,Ayo,1
Harley Quinn,Baby Groot,1
Harley Quinn,Baron Mordo,1
Harley Quinn,Baron Zemo,1
Harley Quinn,Black Bolt (Earth 838),2
Harley Quinn,Black Bolt,2
Harley Quinn,Black Panther,2
Harley Quinn,Black Panther,1
Harley Quinn,Black Widow,2
Harley Quinn,Black Widow,2
Harley Quinn,Bucky Barnes,2
Harley Quinn,Bullseye,1
Harley Quinn,Captain America,2
Harley Quinn,Captain America (Worthy),1
Harley Quinn,Captain Carter (Earth 838),1
Harley Quinn,Captain Marvel,1
Harley Quinn,Chitauri Footsoldier,1
Harley Quinn,Corvus Glaive,2
Harley Quinn,Crossbones,1
Harley Quinn,Cull Obsidian,1
Harley Quinn,Dar-Benn,2
Harley Quinn,Daredevil,2
Harley Quinn,Deathlok,2
Harley Quinn,Destroyer,1
Harley Quinn,Doctor Strange,1
Harley Quinn,Dormammu,1
Harley Quinn,Drax The Destroyer,2
Harley Quinn,Ebony Maw,1
Harley Quinn,Echo,1
Harley Quinn,Ego,2
Harley Quinn,Elektra,2
Harley Quinn,Eternity,2
Harley Quinn,Falcon,1
Harley Quinn,Fandral,1
Harley Quinn,Fat Thor,1
Harley Quinn,Fenris,2
Harley Quinn,Frigga,2
Harley Quinn,G'iah,2
Harley Quinn,Gamora,2
Harley Quinn,Gargantos,1
Harley Quinn,Ghost,2
Harley Quinn,Ghost Rider,1
Harley Quinn,Giant-Man,1
Harley Quinn,Gilgamesh,2
Harley Quinn,Gorr The God Butcher,2
Harley Quinn,Gravik,1
Harley Quinn,Groot,1
Harley Quinn,Hawkeye,1
Harley Quinn,Hawkeye,1
Harley Quinn,Heimdall,1
Harley Quinn,Hela,1
Harley Quinn,High Evolutionary,2
Harley Quinn,Hulk (Stark Gauntlet),2
Harley Quinn,Hulk,2
Harley Quinn,Ikaris,1
Harley Quinn,Iron Fist,2
Harley Quinn,Iron Man,1
Harley Quinn,Iron Man (Mk 1),1
Harley Quinn,Iron Man (Stark Gauntlet),1
Harley Quinn,Iron Man (Hulkbuster),2
Harley Quinn,Iron Monger,1
Harley Quinn,Iron Spider,1
Harley Quinn,Ironheart,2
Harley Quinn,Jemiah The Analyzer,1
Harley Quinn,Jessica Jones,2
Harley Quinn,Kaecilius,1
Harley Quinn,Kang the Conqueror,1
Harley Quinn,Killian,1
Harley Quinn,Killmonger,2
Harley Quinn,Kingo,2
Harley Quinn,Kingpin,1
Harley Quinn,Korath The Pursuer,2
Harley Quinn,Korg,1
Harley Quinn,Kro,1
Harley Quinn,Kurse,1
Harley Quinn,Kid Loki,2
Harley Quinn,Lady Loki,2
Harley Quinn,Leo Fitz,1
Harley Quinn,Leviathan,2
Harley Quinn,Loki,2
Harley Quinn,Loki (Mind Stone),1
Harley Quinn,Loki (Keeper Of The Multiverse),1
Harley Quinn,Loki (Variant L1130),1
Harley Quinn,Loki (King of Asgard),2
Harley Quinn,Luke Cage,2
Harley Quinn,M'baku,1
Harley Quinn,Makkari,2
Harley Quinn,Malekith (Reality Stone),2
Harley Quinn,Malekith,1
Harley Quinn,Mandarin,2
Harley Quinn,Mantis,1
Harley Quinn,Mighty Thor,2
Harley Quinn,MODOK,2
Harley Quinn,Moon Knight,2
Harley Quinn,Mr. Fantastic (Earth 838),2
Harley Quinn,Mr. Knight,2
Harley Quinn,Ms. America,1
Harley Quinn,Ms. Marvel,1
Harley Quinn,Mysterio,1
Harley Quinn,Namor,1
Harley Quinn,Nebula,2
Harley Quinn,Nick Fury,1
Harley Quinn,Nomad,1
Harley Quinn,Odin,2
Harley Quinn,Okoye,2
Harley Quinn,Outrider,2
Harley Quinn,Pepper Potts (Extremis),2
Harley Quinn,Phastos,2
Harley Quinn,Photon,1
Harley Quinn,Proxima Midnight,2
Harley Quinn,Quake,2
Harley Quinn,Quicksilver,2
Harley Quinn,Red Guardian,2
Harley Quinn,Red Skull (Stonekeeper),1
Harley Quinn,Red Skull,1
Harley Quinn,Rescue,2
Harley Quinn,Rocket Raccoon,2
Harley Quinn,Ronan The Accuser (Power Stone),2
Harley Quinn,Ronan The Accuser,1
Harley Quinn,Ronin,2
Harley Quinn,Scarlet Witch,2
Harley Quinn,Sersi (uni-mind),2
Harley Quinn,Sersi,1
Harley Quinn,Shang-Chi,2
Harley Quinn,She-Hulk,2
Harley Quinn,Shuri,1
Harley Quinn,Sif,1
Harley Quinn,Sinister Strange,2
Harley Quinn,Smart Hulk,2
Harley Quinn,Spectral Vision,1
Harley Quinn,Spider-Man,2
Harley Quinn,Star-Lord (Celestial Power),2
Harley Quinn,Star-Lord,1
Harley Quinn,Stature,2
Harley Quinn,Surtur,1
Harley Quinn,Swole Groot,2
Harley Quinn,Talos The Untamed,2
Harley Quinn,Taskmaster,2
Harley Quinn,Teenage Groot,2
Harley Quinn,Thanos,2
Harley Quinn,Thanos (Infinity Gauntlet),2
Harley Quinn,The Collector,2
Harley Quinn,The Executioner,1
Harley Quinn,The Grandmaster,1
Harley Quinn,The Great Protector,1
Harley Quinn,The Punisher,1
Harley Quinn,Thena,2
Harley Quinn,Thor (Pre-Ragnarok),2
Harley Quinn,Thor (Awakened),2
Harley Quinn,Thor,2
Harley Quinn,Ultron,2
Harley Quinn,Unworthy Thor,1
Harley Quinn,Valkyrie,2
Harley Quinn,Vision,2
Harley Quinn,Vulture,2
Harley Quinn,Wanda Maximoff (Pre-WandaVision),2
Harley Quinn,War Machine,2
Harley Quinn,Warlock,1
Harley Quinn,Wasp,2
Harley Quinn,Whiplash,1
Harley Quinn,Whiplash (Mark II),1
Harley Quinn,White Wolf,1
Harley Quinn,Winter Soldier,1
Harley Quinn,Wolverine,2
Harley Quinn,Wong,2
Harley Quinn,YellowJacket,1
Harley Quinn,Yondu,1
Harley Quinn,Zeus,2
Hawkman,Hespera,2
Hawkman,Huntress,2
Hawkman,Incubus,2
Hawkman,Joker,1
Hawkman,Jor-El,1
Hawkman,Judomaster,1
Hawkman,Karathen,2
Hawkman,Katana,2
Hawkman,Killer Croc,2
Hawkman,King Nereus,2
Hawkman,King Shark,1
Hawkman,Lex Luthor,1
Hawkman,Lust,1
Hawkman,Mera,1
Hawkman,Mister Zsasz,2
Hawkman,Nam-Ek,2
Hawkman,Nuidis Vulko,2
Hawkman,Ocean Master,1
Hawkman,Parademon,1
