Heroe 1,Heroe 2,Resultado
Killer Croc,Zeus,1
Killer Croc,Agatha Harkness,1
Killer Croc,Abomination,1
Killer Croc,Ajak,1
Killer Croc,Ancient One (Time Stone),1
Killer Croc,Ancient One,1
Killer Croc,Ant-Man,1
Killer Croc,Arishem the Judge,1
Killer Croc,Ayo,1
Killer Croc,Baby Groot,1
Killer Croc,Baron Mordo,1
Killer Croc,Baron Zemo,1
Killer Croc,Black Bolt (Earth-838),1
Killer Croc,Black Bolt,1
Killer Croc,Black Panther,1
Killer Croc,Black Panther (Variant),1
Killer Croc,Black Widow,1
Killer Croc,Black Widow (Variant),1
Killer Croc,Bucky Barnes,1
Killer Croc,Bullseye,1
Killer Croc,Captain America,1
Killer Croc,Captain America (Worthy),1
Killer Croc,Captain Carter (Earth-838),1
Killer Croc,Captain Marvel,1
Killer Croc,Chitauri Footsoldier,1
Killer Croc,Corvus Glaive,1
Killer Croc,Crossbones,1
Killer Croc,Cull Obsidian,1
Killer Croc,Dar-Benn,1
Killer Croc,Daredevil,1
Killer Croc,Deathlok,1
Killer Croc,Destroyer,1
Killer Croc,Doctor Strange,1
Killer Croc,Dormammu,1
Killer Croc,Drax the Destroyer,1
Killer Croc,Ebony Maw,1
Killer Croc,Echo,1
Killer Croc,Ego,1
Killer Croc,Elektra,1
Killer Croc,Eternity,1
Killer Croc,Falcon,1
Killer Croc,Fandral,1
Killer Croc,Fat Thor,1
Killer Croc,Fenris,1
Killer Croc,Frigga,1
Killer Croc,Giah,1
Killer Croc,Gamora,1
Killer Croc,Gargantos,1
Killer Croc,Ghost,1
Killer Croc,Ghost Rider,1
Killer Croc,Giant-Man,1
Killer Croc,Gilgamesh,1
Killer Croc,Gorr the God Butcher,1
Killer Croc,Gravik,1
Killer Croc,Groot,1
Killer Croc,Hawkeye,1
Killer Croc,Hawkeye (Variant),1
Killer Croc,Heimdall,1
Killer Croc,Hela,1
Killer Croc,High Evolutionary,1
Killer Croc,Hulk (Stark Gauntlet),1
Killer Croc,Hulk,1
Killer Croc,Ikaris,1
Killer Croc,Iron Fist,1
Killer Croc,Iron Man,1
Killer Croc,Iron Man (MK 1),1
Killer Croc,Iron Man (Stark Gauntlet),1
Killer Croc,Iron Man (Hulkbuster),1
Killer Croc,Iron Monger,1
Killer Croc,Iron Spider,1
Killer Croc,Ironheart,1
Killer Croc,Jemiah the Analyzer,1
Killer Croc,Jessica Jones,1
Killer Croc,Kaecilius,1
Killer Croc,Kang the Conqueror,1
Killer Croc,Killian,1
Killer Croc,Killmonger,1
Killer Croc,Kingo,1
Killer Croc,Kingpin,1
Killer Croc,Korath the Pursuer,1
Killer Croc,Korg,1
Killer Croc,Kro,1
Killer Croc,Kurse,1
Killer Croc,Kid Loki,1
Killer Croc,Lady Loki,1
Killer Croc,Leo Fitz,1
Killer Croc,Leviathan,1
Killer Croc,Loki,1
Killer Croc,Loki (Mind Stone),1
Killer Croc,Loki (Keeper of the Multiverse),1
Killer Croc,Loki (Variant L1130),1
Killer Croc,Loki (King of Asgard),1
Killer Croc,Luke Cage,1
Killer Croc,MBaku,1
Killer Croc,Makkari,1
Killer Croc,Malekith (Reality Stone),1
Killer Croc,Malekith,1
Killer Croc,Mandarin,1
Killer Croc,Mantis,1
Killer Croc,Mighty Thor,1
Killer Croc,MODOK,1
Killer Croc,Moon Knight,1
Killer Croc,Mr. Fantastic (Earth-838),1
Killer Croc,Mr. Knight,1
Killer Croc,Ms. America,1
Killer Croc,Ms. Marvel,1
Killer Croc,Mysterio,1
Killer Croc,Namor,1
Killer Croc,Nebula,1
Killer Croc,Nick Fury,1
Killer Croc,Nomad,1
Killer Croc,Odin,1
Killer Croc,Okoye,1
Killer Croc,Outrider,1
Killer Croc,Pepper Potts (Extremis),1
Killer Croc,Phastos,1
Killer Croc,Photon,1
Killer Croc,Proxima Midnight,1
Killer Croc,Quake,1
Killer Croc,Quicksilver,1
Killer Croc,Red Guardian,1
Killer Croc,Red Skull (Stonekeeper),1
Killer Croc,Red Skull,1
Killer Croc,Rescue,1
Killer Croc,Rocket Raccoon,1
Killer Croc,Ronan the Accuser (Power Stone),1
Killer Croc,Ronan the Accuser,1
Killer Croc,Ronin,1
Killer Croc,Scarlet Witch,1
Killer Croc,Sersi (Uni-Mind),1
Killer Croc,Sersi,1
Killer Croc,Shang-Chi,1
Killer Croc,She-Hulk,1
Killer Croc,Shuri,1
Killer Croc,Sif,1
Killer Croc,Sinister Strange,1
Killer Croc,Smart Hulk,1
Killer Croc,Spectral Vision,1
Killer Croc,Spider-Man,1
Killer Croc,Star-Lord (Celestial Power),1
Killer Croc,Star-Lord,1
Killer Croc,Stature,1
Killer Croc,Surtur,1
Killer Croc,Swole Groot,1
Killer Croc,Talos the Untamed,1
Killer Croc,Taskmaster,1
Killer Croc,Teenage Groot,1
Killer Croc,Thanos,1
Killer Croc,Thanos (Infinity Gauntlet),1
Killer Croc,The Collector,1
Killer Croc,The Executioner,1
Killer Croc,The Grandmaster,1
Killer Croc,The Great Protector,1
Killer Croc,The Punisher,1
Killer Croc,Thena,1
Killer Croc,Thor (Pre-Ragnarok),1
Killer Croc,Thor (Awakened),1
Killer Croc,Thor,1
Killer Croc,Ultron,1
Killer Croc,Unworthy Thor,1
Killer Croc,Valkyrie,1
Killer Croc,Vision,1
Killer Croc,Vulture,1
Killer Croc,Wanda Maximoff (Pre-Wandavision),1
Killer Croc,War Machine,1
Killer Croc,Warlock,1
Killer Croc,Wasp,1
Killer Croc,Whiplash,1
Killer Croc,Whiplash Mark II,1
Killer Croc,White Wolf,1
Killer Croc,Winter Soldier,1
Killer Croc,Wolverine,1
Killer Croc,Wong,1
Killer Croc,Yellowjacket,1
Killer Croc,Yondu,1
King Nereus,Aquaman,1
King Nereus,Ares,1
King Nereus,Atom Smasher,1
King Nereus,Batman,1
King Nereus,Black Adam,1
King Nereus,Black Canary,1
King Nereus,Black Manta,1
King Nereus,Black Mask,1
King Nereus,Bloodsport,1
King Nereus,Captain Boomerang,1
King Nereus,Cassandra Cain,1
King Nereus,Cheetah,1
King Nereus,Cyborg,1
King Nereus,Cyclone,1
King Nereus,Dark Flash,1
King Nereus,Darkseid,1
King Nereus,Deadshot,1
King Nereus,Doctor Fate,1
King Nereus,Doctor Sivana,1
King Nereus,Doomsday,1
King Nereus,El Diablo,1
King Nereus,Enchantress,1
King Nereus,Envy,1
King Nereus,Faora,1
King Nereus,Freddy Freeman,1
King Nereus,General Zod,1
King Nereus,Gluttony,1
King Nereus,Green Lantern,1
King Nereus,Harley Quinn,1
King Nereus,Hawkman,1
King Nereus,Hespera,1
King Nereus,Huntress,1
King Nereus,Incubus,1
King Nereus,Joker,1
King Nereus,Jor-El,1
King Nereus,Judomaster,1
King Nereus,Karathen,1
King Nereus,Katana,1
King Nereus,Killer Croc,1
King Nereus,King Shark,1
King Nereus,Lex Luthor,1
King Nereus,Lust,1
King Nereus,Mera,1
King Nereus,Mister Zsasz,1
King Nereus,Nam-Ek,1
King Nereus,Nuidis Vulko,1
King Nereus,Ocean Master,1
King Nereus,Parademon,1
King Nereus,Peacemaker,1
King Nereus,Penthesileia,1
King Nereus,Philippus,1
King Nereus,Polka-Dot Man,1
King Nereus,Queen Atlanna,1
King Nereus,Queen Hippolyta,1
King Nereus,Ratcatcher,1
King Nereus,Rick Flag,1
King Nereus,Sabbac,1
King Nereus,Savant,1
King Nereus,Shazam,1
King Nereus,Slipknot,1
King Nereus,Sol Soria,1
King Nereus,Starro,1
King Nereus,Steppenwolf,1
King Nereus,Supergirl,1
King Nereus,Superman,1
King Nereus,T.D.K.,1
King Nereus,The Flash,1
King Nereus,Vigilante,1
King Nereus,White Dragon,1
King Nereus,Wonder Woman,1
King Nereus,Wrath,1
King Nereus,Zeus,1
King Nereus,Agatha Harkness,1
King Nereus,Abomination,1
King Nereus,Ajak,1
King Nereus,Ancient One (Time Stone),1
King Nereus,Ancient One,1
King Nereus,Ant-Man,1
King Nereus,Arishem the Judge,1
King Nereus,Ayo,1
King Nereus,Baby Groot,1
King Nereus,Baron Mordo,1
King Nereus,Baron Zemo,1
King Nereus,Black Bolt (Earth-838),1
King Nereus,Black Bolt,1
King Nereus,Black Panther,1
King Nereus,Black Panther (Variant),1
King Nereus,Black Widow,1
King Nereus,Black Widow (Variant),1
King Nereus,Bucky Barnes,1
King Nereus,Bullseye,1
King Nereus,Captain America,1
King Nereus,Captain America (Worthy),1
King Nereus,Captain Carter (Earth-838),1
King Nereus,Captain Marvel,1
King Nereus,Chitauri Footsoldier,1
King Nereus,Corvus Glaive,1
King Nereus,Crossbones,1
King Nereus,Cull Obsidian,1
King Nereus,Dar-Benn,1
King Nereus,Daredevil,1
King Nereus,Deathlok,1
King Nereus,Destroyer,1
King Nereus,Doctor Strange,1
King Nereus,Dormammu,1
King Nereus,Drax the Destroyer,1
King Nereus,Ebony Maw,1
King Nereus,Echo,1
King Nereus,Ego,1
King Nereus,Elektra,1
King Nereus,Eternity,1
King Nereus,Falcon,1
King Nereus,Fandral,1
King Nereus,Fat Thor,1
King Nereus,Fenris,1
King Nereus,Frigga,1
King Nereus,Giah,1
King Nereus,Gamora,1
King Nereus,Gargantos,1
King Nereus,Ghost,1
King Nereus,Ghost Rider,1
King Nereus,Giant-Man,1
King Nereus,Gilgamesh,1
King Nereus,Gorr the God Butcher,1
King Nereus,Gravik,1
King Nereus,Groot,1
King Nereus,Hawkeye,1
King Nereus,Hawkeye (Variant),1
King Nereus,Heimdall,1
King Nereus,Hela,1
King Nereus,High Evolutionary,1
King Nereus,Hulk (Stark Gauntlet),1
King Nereus,Hulk,1
King Nereus,Ikaris,1
King Nereus,Iron Fist,1
King Nereus,Iron Man,1
King Nereus,Iron Man (MK 1),1
King Nereus,Iron Man (Stark Gauntlet),1
King Nereus,Iron Man (Hulkbuster),1
King Nereus,Iron Monger,1
King Nereus,Iron Spider,1
King Nereus,Ironheart,1
King Nereus,Jemiah the Analyzer,1
King Nereus,Jessica Jones,1
King Nereus,Kaecilius,1
King Nereus,Kang the Conqueror,1
King Nereus,Killian,1
King Nereus,Killmonger,1
King Nereus,Kingo,1
King Nereus,Kingpin,1
King Nereus,Korath the Pursuer,1
King Nereus,Korg,1
King Nereus,Kro,1
King Nereus,Kurse,1
King Nereus,Kid Loki,1
King Nereus,Lady Loki,1
King Nereus,Leo Fitz,1
King Nereus,Leviathan,1
King Nereus,Loki,1
King Nereus,Loki (Mind Stone),1
King Nereus,Loki (Keeper of the Multiverse),1
King Nereus,Loki (Variant L1130),1
King Nereus,Loki (King of Asgard),1
King Nereus,Luke Cage,1
King Nereus,MBaku,1
King Nereus,Makkari,1
King Nereus,Malekith (Reality Stone),1
King Nereus,Malekith,1
King Nereus,Mandarin,1
King Nereus,Mantis,1
King Nereus,Mighty Thor,1
King Nereus,MODOK,1
King Nereus,Moon Knight,1
King Nereus,Mr. Fantastic (Earth-838),1
King Nereus,Mr. Knight,1
King Nereus,Ms. America,1
King Nereus,Ms. Marvel,1
King Nereus,Mysterio,1
King Nereus,Namor,1
King Nereus,Nebula,1
King Nereus,Nick Fury,1
King Nereus,Nomad,1
King Nereus,Odin,1
King Nereus,Okoye,1
King Nereus,Outrider,1
King Nereus,Pepper Potts (Extremis),1
King Nereus,Phastos,1
King Nereus,Photon,1
King Nereus,Proxima Midnight,1
King Nereus,Quake,1
King Nereus,Quicksilver,1
King Nereus,Red Guardian,1
King Nereus,Red Skull (Stonekeeper),1
King Nereus,Red Skull,1
King Nereus,Rescue,1
King Nereus,Rocket Raccoon,1
King Nereus,Ronan the Accuser (Power Stone),1
King Nereus,Ronan the Accuser,1
King Nereus,Ronin,1
King Nereus,Scarlet Witch,1
King Nereus,Sersi (Uni-Mind),1
King Nereus,Sersi,1
King Nereus,Shang-Chi,1
King Nereus,She-Hulk,1
King Nereus,Shuri,1
King Nereus,Sif,1
King Nereus,Sinister Strange,1
King Nereus,Smart Hulk,1
King Nereus,Spectral Vision,1
King Nereus,Spider-Man,1
King Nereus,Star-Lord (Celestial Power),1
King Nereus,Star-Lord,1
King Nereus,Stature,1
King Nereus,Surtur,1
King Nereus,Swole Groot,1
King Nereus,Talos the Untamed,1
King Nereus,Taskmaster,1
King Nereus,Teenage Groot,1
King Nereus,Thanos,1
King Nereus,Thanos (Infinity Gauntlet),1
King Nereus,The Collector,1
King Nereus,The Executioner,1
King Nereus,The Grandmaster,1
King Nereus,The Great Protector,1
King Nereus,The Punisher,1
King Nereus,Thena,1
King Nereus,Thor (Pre-Ragnarok),1
King Nereus,Thor (Awakened),1
King Nereus,Thor,1
King Nereus,Ultron,1
King Nereus,Unworthy Thor,1
King Nereus,Valkyrie,1
King Nereus,Vision,1
King Nereus,Vulture,1
King Nereus,Wanda Maximoff (Pre-Wandavision),1
King Nereus,War Machine,1
King Nereus,Warlock,1
King Nereus,Wasp,1
King Nereus,Whiplash,1
King Nereus,Whiplash Mark II,1
King Nereus,White Wolf,1
King Nereus,Winter Soldier,1
King Nereus,Wolverine,1
King Nereus,Wong,1
King Nereus,Yellowjacket,1
King Nereus,Yondu,1
King Shark,Aquaman,1
King Shark,Ares,1
King Shark,Atom Smasher,1
King Shark,Batman,1
King Shark,Black Adam,1
King Shark,Black Canary,1
King Shark,Black Manta,1
King Shark,Black Mask,1
King Shark,Bloodsport,1
King Shark,Captain Boomerang,1
King Shark,Cassandra Cain,1
King Shark,Cheetah,1
King Shark,Cyborg,1
King Shark,Cyclone,1
King Shark,Dark Flash,1
King Shark,Darkseid,1
King Shark,Deadshot,1
King Shark,Doctor Fate,1
King Shark,Doctor Sivana,1
King Shark,Doomsday,1
King Shark,El Diablo,1
King Shark,Enchantress,1
King Shark,Envy,1
King Shark,Faora,1
King Shark,Freddy Freeman,1
King Shark,General Zod,1
King Shark,Gluttony,1
King Shark,Green Lantern,1
King Shark,Harley Quinn,1
King Shark,Hawkman,1
King Shark,Hespera,1
King Shark,Huntress,1
King Shark,Incubus,1
King Shark,Joker,1
King Shark,Jor-El,1
King Shark,Judomaster,1
King Shark,Karathen,1
King Shark,Katana,1
King Shark,Killer Croc,1
King Shark,King Nereus,1
King Shark,Lex Luthor,1
King Shark,Lust,1
King Shark,Mera,1
King Shark,Mister Zsasz,1
King Shark,Nam-Ek,1
King Shark,Nuidis Vulko,1
King Shark,Ocean Master,1
King Shark,Parademon,1
King Shark,Peacemaker,1
King Shark,Penthesileia,1
King Shark,Philippus,1
King Shark,Polka-Dot Man,1
King Shark,Queen Atlanna,1
King Shark,Queen Hippolyta,1
King Shark,Ratcatcher,1
King Shark,Rick Flag,1
King Shark,Sabbac,1
King Shark,Savant,1
King Shark,Shazam,1
King Shark,Slipknot,1
King Shark,Sol Soria,1
King Shark,Starro,1
King Shark,Steppenwolf,1
King Shark,Supergirl,1
King Shark,Superman,1
King Shark,T.D.K.,1
King Shark,The Flash,1
King Shark,Vigilante,1
King Shark,White Dragon,1
King Shark,Wonder Woman,1
King Shark,Wrath,1
King Shark,Zeus,1
King Shark,Agatha Harkness,1
King Shark,Abomination,1
King Shark,Ajak,1
King Shark,Ancient One (Time Stone),1
King Shark,Ancient One,1
King Shark,Ant-Man,1
King Shark,Arishem the Judge,1
King Shark,Ayo,1
King Shark,Baby Groot,1
King Shark,Baron Mordo,1
King Shark,Baron Zemo,1
King Shark,Black Bolt (Earth-838),1
King Shark,Black Bolt,1
King Shark,Black Panther,1
King Shark,Black Panther (Variant),1
King Shark,Black Widow,1
King Shark,Black Widow (Variant),1
King Shark,Bucky Barnes,1
King Shark,Bullseye,1
King Shark,Captain America,1
King Shark,Captain America (Worthy),1
King Shark,Captain Carter (Earth-838),1
King Shark,Captain Marvel,1
King Shark,Chitauri Footsoldier,1
King Shark,Corvus Glaive,1
King Shark,Crossbones,1
King Shark,Cull Obsidian,1
King Shark,Dar-Benn,1
King Shark,Daredevil,1
King Shark,Deathlok,1
King Shark,Destroyer,1
King Shark,Doctor Strange,1
King Shark,Dormammu,1
King Shark,Drax the Destroyer,1
King Shark,Ebony Maw,1
King Shark,Echo,1
King Shark,Ego,1
King Shark,Elektra,1
King Shark,Eternity,1
King Shark,Falcon,1
King Shark,Fandral,1
King Shark,Fat Thor,1
King Shark,Fenris,1
King Shark,Frigga,1
King Shark,Giah,1
King Shark,Gamora,1
King Shark,Gargantos,1
King Shark,Ghost,1
King Shark,Ghost Rider,1
King Shark,Giant-Man,1
King Shark,Gilgamesh,1
King Shark,Gorr the God Butcher,1
King Shark,Gravik,1
King Shark,Groot,1
King Shark,Hawkeye,1
King Shark,Hawkeye (Variant),1
King Shark,Heimdall,1
King Shark,Hela,1
King Shark,High Evolutionary,1
King Shark,Hulk (Stark Gauntlet),1
King Shark,Hulk,1
King Shark,Ikaris,1
King Shark,Iron Fist,1
King Shark,Iron Man,1
King Shark,Iron Man (MK 1),1
King Shark,Iron Man (Stark Gauntlet),1
King Shark,Iron Man (Hulkbuster),1
King Shark,Iron Monger,1
King Shark,Iron Spider,1
King Shark,Ironheart,1
King Shark,Jemiah the Analyzer,1
King Shark,Jessica Jones,1
King Shark,Kaecilius,1
King Shark,Kang the Conqueror,1
King Shark,Killian,1
King Shark,Killmonger,1
King Shark,Kingo,1
King Shark,Kingpin,1
King Shark,Korath the Pursuer,1
King Shark,Korg,1
King Shark,Kro,1
King Shark,Kurse,1
King Shark,Kid Loki,1
King Shark,Lady Loki,1
King Shark,Leo Fitz,1
King Shark,Leviathan,1
King Shark,Loki,1
King Shark,Loki (Mind Stone),1
King Shark,Loki (Keeper of the Multiverse),1
King Shark,Loki (Variant L1130),1
King Shark,Loki (King of Asgard),1
King Shark,Luke Cage,1
King Shark,MBaku,1
King Shark,Makkari,1
King Shark,Malekith (Reality Stone),1
King Shark,Malekith,1
King Shark,Mandarin,1
King Shark,Mantis,1
King Shark,Mighty Thor,1
King Shark,MODOK,1
King Shark,Moon Knight,1
King Shark,Mr. Fantastic (Earth-838),1
King Shark,Mr. Knight,1
King Shark,Ms. America,1
King Shark,Ms. Marvel,1
King Shark,Mysterio,1
King Shark,Namor,1
King Shark,Nebula,1
King Shark,Nick Fury,1
King Shark,Nomad,1
King Shark,Odin,1
King Shark,Okoye,1
King Shark,Outrider,1
King Shark,Pepper Potts (Extremis),1
King Shark,Phastos,1
King Shark,Photon,1
King Shark,Proxima Midnight,1
King Shark,Quake,1
King Shark,Quicksilver,1
King Shark,Red Guardian,1
King Shark,Red Skull (Stonekeeper),1
King Shark,Red Skull,1
King Shark,Rescue,1
King Shark,Rocket Raccoon,1
King Shark,Ronan the Accuser (Power Stone),1
King Shark,Ronan the Accuser,1
King Shark,Ronin,1
King Shark,Scarlet Witch,1
King Shark,Sersi (Uni-Mind),1
King Shark,Sersi,1
King Shark,Shang-Chi,1
King Shark,She-Hulk,1
King Shark,Shuri,1
King Shark,Sif,1
King Shark,Sinister Strange,1
King Shark,Smart Hulk,1
King Shark,Spectral Vision,1
King Shark,Spider-Man,1
King Shark,Star-Lord (Celestial Power),1
King Shark,Star-Lord,1
King Shark,Stature,1
King Shark,Surtur,1
King Shark,Swole Groot,1
King Shark,Talos the Untamed,1
King Shark,Taskmaster,1
King Shark,Teenage Groot,1
King Shark,Thanos,1
King Shark,Thanos (Infinity Gauntlet),1
King Shark,The Collector,1
King Shark,The Executioner,1
King Shark,The Grandmaster,1
King Shark,The Great Protector,1
King Shark,The Punisher,1
King Shark,Thena,1
King Shark,Thor (Pre-Ragnarok),1
King Shark,Thor (Awakened),1
King Shark,Thor,1
King Shark,Ultron,1
King Shark,Unworthy Thor,1
King Shark,Valkyrie,1
King Shark,Vision,1
King Shark,Vulture,1
King Shark,Wanda Maximoff (Pre-Wandavision),1
King Shark,War Machine,1
King Shark,Warlock,1
King Shark,Wasp,1
King Shark,Whiplash,1
King Shark,Whiplash Mark II,1
King Shark,White Wolf,1
King Shark,Winter Soldier,1
King Shark,Wolverine,1
King Shark,Wong,1
King Shark,Yellowjacket,1
King Shark,Yondu,1
Lex Luthor,Aquaman,1
Lex Luthor,Ares,1
Lex Luthor,Atom Smasher,1
Lex Luthor,Batman,1
Lex Luthor,Black Adam,1
Lex Luthor,Black Canary,1
Lex Luthor,Black Manta,1
Lex Luthor,Black Mask,1
Lex Luthor,Bloodsport,1
Lex Luthor,Captain Boomerang,1
Lex Luthor,Cassandra Cain,1
Lex Luthor,Cheetah,1
Lex Luthor,Cyborg,1
Lex Luthor,Cyclone,1
Lex Luthor,Dark Flash,1
Lex Luthor,Darkseid,1
Lex Luthor,Deadshot,1
Lex Luthor,Doctor Fate,1
Lex Luthor,Doctor Sivana,1
Lex Luthor,Doomsday,1
Lex Luthor,El Diablo,1
Lex Luthor,Enchantress,1
Lex Luthor,Envy,1
Lex Luthor,Faora,1
Lex Luthor,Freddy Freeman,1
Lex Luthor,General Zod,1
Lex Luthor,Gluttony,1
Lex Luthor,Green Lantern,1
Lex Luthor,Harley Quinn,1
Lex Luthor,Hawkman,1
Lex Luthor,Hespera,1
Lex Luthor,Huntress,1
Lex Luthor,Incubus,1
Lex Luthor,Joker,1
Lex Luthor,Jor-El,1
Lex Luthor,Judomaster,1
Lex Luthor,Karathen,1
Lex Luthor,Katana,1
Lex Luthor,Killer Croc,1
Lex Luthor,King Nereus,1
Lex Luthor,King Shark,1
Lex Luthor,Lust,1
Lex Luthor,Mera,1
Lex Luthor,Mister Zsasz,1
Lex Luthor,Nam-Ek,1
Lex Luthor,Nuidis Vulko,1
Lex Luthor,Ocean Master,1
Lex Luthor,Parademon,1
Lex Luthor,Peacemaker,1
Lex Luthor,Penthesileia,1
Lex Luthor,Philippus,1
Lex Luthor,Polka-Dot Man,1
Lex Luthor,Queen Atlanna,1
Lex Luthor,Queen Hippolyta,1
Lex Luthor,Ratcatcher,1
Lex Luthor,Rick Flag,1
Lex Luthor,Sabbac,1
Lex Luthor,Savant,1
Lex Luthor,Shazam,1
Lex Luthor,Slipknot,1
Lex Luthor,Sol Soria,1
Lex Luthor,Starro,1
Lex Luthor,Steppenwolf,1
Lex Luthor,Supergirl,1
Lex Luthor,Superman,1
Lex Luthor,T.D.K.,1
Lex Luthor,The Flash,1
Lex Luthor,Vigilante,1
Lex Luthor,White Dragon,1
Lex Luthor,Wonder Woman,1
Lex Luthor,Wrath,1
Lex Luthor,Zeus,1
Lex Luthor,Agatha Harkness,1
Lex Luthor,Abomination,1
Lex Luthor,Ajak,1
Lex Luthor,Ancient One (Time Stone),1
Lex Luthor,Ancient One,1
Lex Luthor,Ant-Man,1
Lex Luthor,Arishem the Judge,1
Lex Luthor,Ayo,1
Lex Luthor,Baby Groot,1
Lex Luthor,Baron Mordo,1
Lex Luthor,Baron Zemo,1
Lex Luthor,Black Bolt (Earth-838),1
Lex Luthor,Black Bolt,1
Lex Luthor,Black Panther,1
Lex Luthor,Black Panther (Variant),1
Lex Luthor,Black Widow,1
Lex Luthor,Black Widow (Variant),1
Lex Luthor,Bucky Barnes,1
Lex Luthor,Bullseye,1
Lex Luthor,Captain America,1
Lex Luthor,Captain America (Worthy),1
Lex Luthor,Captain Carter (Earth-838),1
Lex Luthor,Captain Marvel,1
Lex Luthor,Chitauri Footsoldier,1
Lex Luthor,Corvus Glaive,1
Lex Luthor,Crossbones,1
Lex Luthor,Cull Obsidian,1
Lex Luthor,Dar-Benn,1
Lex Luthor,Daredevil,1
Lex Luthor,Deathlok,1
Lex Luthor,Destroyer,1
Lex Luthor,Doctor Strange,1
Lex Luthor,Dormammu,1
Lex Luthor,Drax the Destroyer,1
Lex Luthor,Ebony Maw,1
Lex Luthor,Echo,1
Lex Luthor,Ego,1
Lex Luthor,Elektra,1
Lex Luthor,Eternity,1
Lex Luthor,Falcon,1
Lex Luthor,Fandral,1
Lex Luthor,Fat Thor,1
Lex Luthor,Fenris,1
Lex Luthor,Frigga,1
Lex Luthor,Giah,1
Lex Luthor,Gamora,1
Lex Luthor,Gargantos,1
Lex Luthor,Ghost,1
Lex Luthor,Ghost Rider,1
Lex Luthor,Giant-Man,1
Lex Luthor,Gilgamesh,1
Lex Luthor,Gorr the God Butcher,1
Lex Luthor,Gravik,1
Lex Luthor,Groot,1
Lex Luthor,Hawkeye,1
Lex Luthor,Hawkeye (Variant),1
Lex Luthor,Heimdall,1
Lex Luthor,Hela,1
Lex Luthor,High Evolutionary,1
Lex Luthor,Hulk (Stark Gauntlet),1
Lex Luthor,Hulk,1
Lex Luthor,Ikaris,1
Lex Luthor,Iron Fist,1
Lex Luthor,Iron Man,1
Lex Luthor,Iron Man (MK 1),1
Lex Luthor,Iron Man (Stark Gauntlet),1
Lex Luthor,Iron Man (Hulkbuster),1
Lex Luthor,Iron Monger,1
Lex Luthor,Iron Spider,1
Lex Luthor,Ironheart,1
Lex Luthor,Jemiah the Analyzer,1
Lex Luthor,Jessica Jones,1
Lex Luthor,Kaecilius,1
Lex Luthor,Kang the Conqueror,1
Lex Luthor,Killian,1
Lex Luthor,Killmonger,1
Lex Luthor,Kingo,1
Lex Luthor,Kingpin,1
Lex Luthor,Korath the Pursuer,1
Lex Luthor,Korg,1
Lex Luthor,Kro,1
Lex Luthor,Kurse,1
Lex Luthor,Kid Loki,1
Lex Luthor,Lady Loki,1
Lex Luthor,Leo Fitz,1
Lex Luthor,Leviathan,1
Lex Luthor,Loki,1
Lex Luthor,Loki (Mind Stone),1
Lex Luthor,Loki (Keeper of the Multiverse),1
Lex Luthor,Loki (Variant L1130),1
Lex Luthor,Loki (King of Asgard),1
Lex Luthor,Luke Cage,1
Lex Luthor,MBaku,1
Lex Luthor,Makkari,1
Lex Luthor,Malekith (Reality Stone),1
Lex Luthor,Malekith,1
Lex Luthor,Mandarin,1
Lex Luthor,Mantis,1
Lex Luthor,Mighty Thor,1
Lex Luthor,MODOK,1
Lex Luthor,Moon Knight,1
Lex Luthor,Mr. Fantastic (Earth-838),1
Lex Luthor,Mr. Knight,1
Lex Luthor,Ms. America,1
Lex Luthor,Ms. Marvel,1
Lex Luthor,Mysterio,1
Lex Luthor,Namor,1
Lex Luthor,Nebula,1
Lex Luthor,Nick Fury,1
Lex Luthor,Nomad,1
Lex Luthor,Odin,1
Lex Luthor,Okoye,1
Lex Luthor,Outrider,1
Lex Luthor,Pepper Potts (Extremis),1
Lex Luthor,Phastos,1
Lex Luthor,Photon,1
Lex Luthor,Proxima Midnight,1
Lex Luthor,Quake,1
Lex Luthor,Quicksilver,1
Lex Luthor,Red Guardian,1
Lex Luthor,Red Skull (Stonekeeper),1
Lex Luthor,Red Skull,1
Lex Luthor,Rescue,1
Lex Luthor,Rocket Raccoon,1
Lex Luthor,Ronan the Accuser (Power Stone),1
Lex Luthor,Ronan the Accuser,1
Lex Luthor,Ronin,1
Lex Luthor,Scarlet Witch,1
Lex Luthor,Sersi (Uni-Mind),1
Lex Luthor,Sersi,1
Lex Luthor,Shang-Chi,1
Lex Luthor,She-Hulk,1
Lex Luthor,Shuri,1
Lex Luthor,Sif,1
Lex Luthor,Sinister Strange,1
Lex Luthor,Smart Hulk,1
Lex Luthor,Spectral Vision,1
Lex Luthor,Spider-Man,1
Lex Luthor,Star-Lord (Celestial Power),1
Lex Luthor,Star-Lord,1
Lex Luthor,Stature,1
Lex Luthor,Surtur,1
Lex Luthor,Swole Groot,1
Lex Luthor,Talos the Untamed,1
Lex Luthor,Taskmaster,1
Lex Luthor,Teenage Groot,1
Lex Luthor,Thanos,1
Lex Luthor,Thanos (Infinity Gauntlet),1
Lex Luthor,The Collector,1
Lex Luthor,The Executioner,1
Lex Luthor,The Grandmaster,1
Lex Luthor,The Great Protector,1
Lex Luthor,The Punisher,1
Lex Luthor,Thena,1
Lex Luthor,Thor (Pre-Ragnarok),1
Lex Luthor,Thor (Awakened),1
Lex Luthor,Thor,1
Lex Luthor,Ultron,1
