id,name,description,modified,comics_available,series_available,stories_available,events_available,event_available,thumbnail
1009357,Husk,,1969-12-31T19:00:00-0500,40,17,50,50,3,http://i.annihil.us/u/prod/marvel/i/mg/5/e0/4c003eca01988.jpg
1009358,Hussar,,1969-12-31T19:00:00-0500,8,5,5,5,1,http://i.annihil.us/u/prod/marvel/i/mg/2/e0/4c003ec700983.jpg
1009359,Hydra,,1969-12-31T19:00:00-0500,151,78,153,153,3,http://i.annihil.us/u/prod/marvel/i/mg/8/40/4c003ec4331bd.jpg
1009360,Hydro-Man,,1969-12-31T19:00:00-0500,18,9,25,25,1,http://i.annihil.us/u/prod/marvel/i/mg/4/f0/4c003ec140c31.jpg
1009361,Hyperion (Earth-712),,1969-12-31T19:00:00-0500,35,22,38,38,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011246,Hypno-Hustler,,1969-12-31T19:00:00-0500,3,2,4,4,0,http://i.annihil.us/u/prod/marvel/i/mg/b/f0/4c002ef943bbf.jpg
1009362,Iceman,,2016-02-03T13:38:53-0500,598,173,691,691,22,http://i.annihil.us/u/prod/marvel/i/mg/1/d0/52696c836898c.jpg
1010933,Iceman (Ultimate),,2014-03-05T13:37:05-0500,68,20,118,118,0,http://i.annihil.us/u/prod/marvel/i/mg/3/70/53176e6436aa6.jpg
1017475,Iceman (X-Men: Battle of the Atom),,2014-01-16T13:12:41-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/9/70/52d72ac3c45f9.jpg
1011077,Ikaris,,1969-12-31T19:00:00-0500,15,4,17,17,0,http://i.annihil.us/u/prod/marvel/i/mg/9/50/4c0030d8df78e.jpg
1010758,Illuminati,,2013-10-17T15:01:33-0400,19,9,18,18,1,http://i.annihil.us/u/prod/marvel/i/mg/5/70/526033bb40a5e.jpg
1009529,Ilyana Rasputin,,1969-12-31T19:00:00-0500,1,1,2,2,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1012923,Immortus,,2021-08-13T00:16:13-0400,21,6,27,27,1,http://i.annihil.us/u/prod/marvel/i/mg/1/a0/4ce5aa10cfeb5.jpg
1011273,Imp,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/9/30/4c002eee45d85.jpg
1011089,Imperfects,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009363,Imperial Guard,,2016-07-08T14:38:03-0400,19,12,21,21,2,http://i.annihil.us/u/prod/marvel/i/mg/6/30/539a0286b06bf.jpg
1009364,Impossible Man,,1969-12-31T19:00:00-0500,25,20,31,31,1,http://i.annihil.us/u/prod/marvel/i/mg/8/90/4c003eb8e1d23.jpg
1011063,In-Betweener,,2011-05-23T16:36:40-0400,5,5,4,4,0,http://i.annihil.us/u/prod/marvel/i/mg/9/60/4c0030f999ecb.jpg
1011064,Inertia,,1969-12-31T19:00:00-0500,3,3,3,3,0,http://i.annihil.us/u/prod/marvel/i/mg/b/60/4c0030f6eab3d.jpg
1011146,Infant Terrible,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4c002f7854e02.jpg
1009365,Inhumans,,2016-07-08T15:02:03-0400,256,117,282,282,11,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/526033a73dca3.jpg
1011293,Ink,,1969-12-31T19:00:00-0500,2,2,2,2,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011024,Invaders,,2014-06-13T14:01:12-0400,94,23,156,156,0,http://i.annihil.us/u/prod/marvel/i/mg/9/60/539b3c2fca079.jpg
1009366,Invisible Woman,,2013-10-24T13:48:00-0400,740,182,968,968,20,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/52695b9cd40b6.jpg
1017301,Invisible Woman (Marvel: Avengers Alliance),,2013-09-18T10:16:47-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/6/80/5239b5c4cb782.jpg
1010934,Invisible Woman (Ultimate),,2010-12-08T15:02:10-0500,52,19,70,70,0,http://i.annihil.us/u/prod/marvel/i/mg/5/b0/4c00342d26fc5.jpg
1011379,Iron Cross Army,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011318,Iron Fist (Bei Bang-Wen),,1969-12-31T19:00:00-0500,7,4,10,10,0,http://i.annihil.us/u/prod/marvel/i/mg/9/20/53176ebd40ad7.jpg
1009367,Iron Fist (Danny Rand),,2017-08-21T16:49:13-0400,428,123,476,476,11,http://i.annihil.us/u/prod/marvel/i/mg/3/f0/52616788ebc63.jpg
1010888,Iron Fist (Orson Randall),,2014-03-05T13:37:33-0500,14,6,14,14,0,http://i.annihil.us/u/prod/marvel/i/mg/6/e0/53176e979cca2.jpg
1011413,Iron Fist (Quan Yaozu),,2014-03-05T13:36:07-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/4/20/53176e89b563e.jpg
1016839,Iron Fist (USM),"Danny is always focused yet relaxed - more Zen-focused than chill surfer dude. But when Danny turns into Iron First, he becomes very rigid with perfect posture. A very Yin/Yang character. 

Danny is THE Danny Rand â€“ the 17-year-old head of the giant Rand Corporation.  His wealth rivals Osbornâ€™s â€“ but youâ€™d never know it from his laid- back attitude. However, as Iron Fist, he takes his powers very seriously. 

While Danny and Luke are best friends, Danny has a special respect for Spider-Man, acting as a non-judgmental moral commentator on all of Spider-Manâ€™s actions. ",2013-09-18T15:55:48-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/6/20/52321751dffa6.jpg
1011412,Iron Fist (Wu Ao-Shi),,2014-03-05T13:39:42-0500,2,1,3,3,0,http://i.annihil.us/u/prod/marvel/i/mg/7/03/53176f05a6851.jpg
1010704,Iron Lad,,2011-03-10T14:57:04-0500,17,6,16,16,0,http://i.annihil.us/u/prod/marvel/i/mg/3/50/4c0038c9c6580.jpg
1009368,Iron Man,"Wounded, captured and forced to build a weapon by his enemies, billionaire industrialist Tony Stark instead created an advanced suit of armor to save his life and escape captivity. Now with a new outlook on life, Tony uses his money and intelligence to make the world a safer, better place as Iron Man.",2016-09-28T12:08:19-0400,2738,681,4063,4063,31,http://i.annihil.us/u/prod/marvel/i/mg/9/c0/527bb7b37ff55.jpg
1017320,Iron Man (Iron Man 3 - The Official Game),,2013-09-18T11:05:44-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/9/03/5239c1408c936.jpg
1017294,Iron Man (LEGO Marvel Super Heroes),,2013-09-18T17:03:08-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/6/90/5239c3cc8a259.jpg
1017310,Iron Man (Marvel Heroes),,2013-09-18T10:53:29-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/9/40/5239be60a67da.jpg
1017326,Iron Man (Marvel War of Heroes),,2013-09-18T10:59:29-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/f/f0/5239bfbfeea88.jpg
1010935,Iron Man (Ultimate),,2016-02-04T11:46:01-0500,77,29,93,93,0,http://i.annihil.us/u/prod/marvel/i/mg/1/90/53176e7785d95.jpg
1017104,Iron Man/Tony Stark (MAA),"Tony Stark is the genius inventor/billionaire/philanthropist owner of Stark Industries. With his super high-tech Iron Man suit, he is practically indestructible, able to fly, and has a large selection of weapons to choose from - but it's Tony's quick thinking and ability to adapt and improvise that make him an effective leader of the Avengers.        ",2015-07-06T18:35:56-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/2/d0/5232190d42df2.jpg
1009371,Iron Monger,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009487,Iron Patriot,,1969-12-31T19:00:00-0500,6,5,7,7,3,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009538,Iron Patriot (James Rhodes),"U.S. Air Force pilot and Tony Stark's friend who has his own suit of Iron Man armor, nicknamed, ""War Machine.""",2015-11-23T17:46:51-0500,76,28,100,100,4,http://i.annihil.us/u/prod/marvel/i/mg/6/70/526035f38cd5d.jpg
1010844,Ironclad,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c0035ccf2128.jpg
1017831,Ironheart (Riri Williams),,2021-08-04T12:13:18-0400,96,34,96,96,1,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011876,Isaiah Bradley,Isaiah Bradley was an African-American solider that was turned into a super-soldier by Project: Rebirth and grandfather of the Patriot.,2021-08-12T23:46:14-0400,8,2,7,7,0,http://i.annihil.us/u/prod/marvel/i/mg/b/f0/4ce5a8a61b18a.jpg
1009372,J. Jonah Jameson,,2016-08-05T14:11:58-0400,284,80,311,311,13,http://i.annihil.us/u/prod/marvel/i/mg/b/d0/5269582835689.jpg
1010736,Jack Flag,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/6/50/4c003787cd7e1.jpg
1010786,Jack Murdock,,1969-12-31T19:00:00-0500,8,5,9,9,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010766,Jack O' Lantern,,1969-12-31T19:00:00-0500,10,7,10,10,2,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011251,Jack Power,,1969-12-31T19:00:00-0500,6,3,6,6,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011288,Jackal,,2011-11-14T16:48:54-0500,42,20,50,50,2,http://i.annihil.us/u/prod/marvel/i/mg/f/e0/4c002e7012876.jpg
1011259,Jackpot,,1969-12-31T19:00:00-0500,7,4,10,10,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010775,James Buchanan Barnes,,2004-04-14T00:00:00-0400,3,3,3,3,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010777,James Howlett,,1969-12-31T19:00:00-0500,3,2,3,3,0,http://i.annihil.us/u/prod/marvel/i/mg/3/10/4c00374780cc6.jpg
1011343,Jamie Braddock,,2004-04-14T00:00:00-0400,17,7,15,15,2,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010329,Jane Foster,,2013-10-31T20:23:49-0400,95,44,106,106,0,http://i.annihil.us/u/prod/marvel/i/mg/b/90/4ce5a22b0d5f1.jpg
1010878,"Janus, the Nega-Man",,1969-12-31T19:00:00-0500,1,1,2,2,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009597,Jasper Sitwell,,1969-12-31T19:00:00-0500,23,8,32,32,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011344,Jazinda,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/00/4c002e3dbc0b3.jpg
1009496,Jean Grey,,2013-08-01T15:38:33-0400,61,24,60,60,0,http://i.annihil.us/u/prod/marvel/i/mg/f/30/4bc654cf9d0ac.jpg
1009327,Jean Grey,,2013-11-20T17:15:32-0500,243,112,263,263,13,http://i.annihil.us/u/prod/marvel/i/mg/f/d0/528d3412090b4.jpg
1010946,Jean Grey (Ultimate),,2014-03-05T13:40:08-0500,78,19,139,139,0,http://i.annihil.us/u/prod/marvel/i/mg/f/b0/53176f424c100.jpg
1009604,Jennifer Smith,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011404,Jeryn Hogarth,,1969-12-31T19:00:00-0500,19,5,20,20,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010667,Jessica Drew,,-0001-11-30T00:00:00-0500,13,5,14,14,1,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009378,Jessica Jones,,2017-08-21T14:47:52-0400,173,59,188,188,9,http://i.annihil.us/u/prod/marvel/i/mg/d/00/5390e41260345.jpg
1009373,Jetstream,,1969-12-31T19:00:00-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009374,Jigsaw,,2010-11-03T12:10:46-0400,21,8,22,22,0,http://i.annihil.us/u/prod/marvel/i/mg/6/30/4ce188192a0b6.jpg
1011105,Jimmy Woo,Jimmy Woo is a former FBI and SHIELD agent from the '50s who now leads the Agents of Atlas in the present.,1969-12-31T19:00:00-0500,15,7,18,18,2,http://i.annihil.us/u/prod/marvel/i/mg/8/30/4c0030a8ec05b.jpg
1009375,Joan the Mouse,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009376,Jocasta,,2011-05-27T10:33:33-0400,74,14,76,76,6,http://i.annihil.us/u/prod/marvel/i/mg/8/a0/4c003eac7419a.jpg
1011171,John Farson,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010812,John Jameson,,2010-11-04T14:37:23-0400,10,6,9,9,0,http://i.annihil.us/u/prod/marvel/i/mg/6/90/4c7c641e86d14.jpg
1009500,John Porter,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009721,John Wraith,"A mutant with teleportation powers, Wraith served with Wolverine, Sabretooth, Maverick and Silver Fox in Team X, a covert operations unit formed by Weapon X.",1969-12-31T19:00:00-0500,6,3,10,10,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009196,Johnny Blaze,,1969-12-31T19:00:00-0500,12,7,12,12,0,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c003442a3ea6.jpg
1009630,Johnny Storm,,1969-12-31T19:00:00-0500,27,15,40,40,3,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009380,Joseph,,2013-10-17T15:01:27-0400,39,10,46,46,1,http://i.annihil.us/u/prod/marvel/i/mg/1/00/5260339868b8c.jpg
1010938,Joshua Kane,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/5/70/4c003423be2c7.jpg
1010937,Josiah X,,1969-12-31T19:00:00-0500,7,1,7,7,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011033,Joystick,,1969-12-31T19:00:00-0500,5,5,5,5,1,http://i.annihil.us/u/prod/marvel/i/mg/5/f0/4c0032437ece7.jpg
1009381,Jubilee,,2016-02-10T09:46:54-0500,297,71,334,334,10,http://i.annihil.us/u/prod/marvel/i/mg/6/c0/4e7a2148b6e59.jpg
1010936,Jubilee (Age of Apocalypse),,2014-04-30T16:56:11-0400,3,1,3,3,1,http://i.annihil.us/u/prod/marvel/i/mg/4/03/53616326ca627.jpg
1009382,Juggernaut,,2013-11-20T17:15:17-0500,214,92,241,241,9,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/528d340442cca.jpg
1010772,Jule Carpenter,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010679,Julian Keller,,1969-12-31T19:00:00-0500,6,3,8,8,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011314,Junta,,1969-12-31T19:00:00-0500,7,1,7,7,0,http://i.annihil.us/u/prod/marvel/i/mg/6/20/4c002e5a298b8.jpg
1010760,Justice,,1969-12-31T19:00:00-0500,76,18,95,95,7,http://i.annihil.us/u/prod/marvel/i/mg/6/90/4c0037678b4ff.jpg
1011310,Justin Hammer,,2010-11-08T15:51:15-0500,8,4,10,10,0,http://i.annihil.us/u/prod/marvel/i/mg/e/e0/4ce18ab1be1f6.jpg
1011081,Ka-Zar,,2016-02-04T12:31:16-0500,164,48,182,182,1,http://i.annihil.us/u/prod/marvel/i/mg/9/40/4dcc503738d3d.jpg
1011193,Kabuki,,1969-12-31T19:00:00-0500,11,1,11,11,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009384,Kang,,2013-10-24T13:55:04-0400,155,66,180,180,3,http://i.annihil.us/u/prod/marvel/i/mg/4/30/52695ed19538d.jpg
1014983,Karen O'Malley,,2010-11-18T15:55:23-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/4cd05c8be4587.jpg
1011357,Karen Page,,2017-08-21T16:53:37-0400,34,15,45,45,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011386,Karma,,2013-01-22T14:03:05-0500,64,16,80,80,2,http://i.annihil.us/u/prod/marvel/i/mg/5/00/50febe78aacca.jpg
1009385,Karnak,,2017-08-21T16:58:04-0400,106,51,115,115,8,http://i.annihil.us/u/prod/marvel/i/mg/9/c0/52740e5d96fcc.jpg
1010752,Karolina Dean ,,2012-02-27T13:46:54-0500,18,11,17,17,0,http://i.annihil.us/u/prod/marvel/i/mg/d/50/4c00377435871.jpg
1010783,Kat Farrell,,1969-12-31T19:00:00-0500,11,7,8,8,1,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010810,Kate Bishop,,1969-12-31T19:00:00-0500,19,8,19,19,2,http://i.annihil.us/u/prod/marvel/i/mg/6/60/4c0035f5b8c95.jpg
1011250,Katie Power,,1969-12-31T19:00:00-0500,11,5,15,15,0,http://i.annihil.us/u/prod/marvel/i/mg/c/90/4ce5a5bf6b872.jpg
1011319,Ken Ellis,"Former Daily Bugle and current DB! reporter Ken Ellis first made a splash during the public debut of Ben Reilly as the Scarlet Spider, providing the new costumed hero with his name following a pitched battle with Venom.",1969-12-31T19:00:00-0500,6,3,6,6,0,http://i.annihil.us/u/prod/marvel/i/mg/5/80/4c002e50c1a87.jpg
1009386,Khan,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010893,Kid Colt,,1969-12-31T19:00:00-0500,16,7,19,19,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011397,Killer Shrike,,1969-12-31T19:00:00-0500,4,4,3,3,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011289,Killmonger,,2017-08-21T14:43:06-0400,28,10,28,28,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011116,Killraven,,1969-12-31T19:00:00-0500,38,8,104,104,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009388,King Bedlam,,1969-12-31T19:00:00-0500,2,1,2,2,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010842,King Cobra,,1969-12-31T19:00:00-0500,5,5,5,5,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009389,Kingpin,,2013-10-17T15:05:59-0400,284,110,329,329,7,http://i.annihil.us/u/prod/marvel/i/mg/9/60/526034fb5aff7.jpg
1011308,Kinsey Walden,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009508,Kitty Pryde,,2014-05-22T19:08:23-0400,377,136,396,396,15,http://i.annihil.us/u/prod/marvel/i/mg/4/03/5261677b30b64.jpg
1017476,Kitty Pryde (X-Men: Battle of the Atom),,2014-01-15T19:42:16-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/60/52d72adad132a.jpg
1009390,Klaw,,2013-10-17T15:06:08-0400,59,31,63,63,2,http://i.annihil.us/u/prod/marvel/i/mg/9/20/526034e1c6ede.jpg
1010818,Komodo (Melati Kusuma),,2014-04-29T14:54:48-0400,20,2,24,24,4,http://i.annihil.us/u/prod/marvel/i/mg/a/30/535ff55a6d8f6.jpg
1011147,Korath,,1969-12-31T19:00:00-0500,5,3,5,5,1,http://i.annihil.us/u/prod/marvel/i/mg/8/a0/4c002f7453eaa.jpg
1011080,Korg,,2013-10-24T13:29:14-0400,18,3,17,17,2,http://i.annihil.us/u/prod/marvel/i/mg/3/70/5269581a55d0c.jpg
1011312,Korvac,,2011-03-10T16:31:51-0500,16,10,18,18,0,http://i.annihil.us/u/prod/marvel/i/mg/6/00/4ce5a6396201b.jpg
1013133,Krakoa,,2021-08-12T23:51:15-0400,32,10,32,32,1,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009391,Kraven the Hunter,,2013-11-01T16:34:52-0400,106,50,117,117,1,http://i.annihil.us/u/prod/marvel/i/mg/f/e0/527410063de71.jpg
1011148,Kree,,2014-06-17T17:36:40-0400,24,17,26,26,1,http://i.annihil.us/u/prod/marvel/i/mg/8/50/53a0b4b5c40f1.jpg
1015017,Krista Starr,,2010-11-12T14:47:14-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011178,Kronos,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/9/90/4c7c623c74db8.jpg
1011029,Kulan Gath,,1969-12-31T19:00:00-0500,5,3,5,5,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1013163,Kwannon,,2021-08-27T18:22:21-0400,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011058,Kylun,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/2/b0/4c003108ee445.jpg
1009392,La Nuit,,1969-12-31T19:00:00-0500,2,2,2,2,0,http://i.annihil.us/u/prod/marvel/i/mg/9/10/4c003d76b5ec6.jpg
1011327,Lady Bullseye,,2011-10-05T16:29:56-0400,33,8,38,38,2,http://i.annihil.us/u/prod/marvel/i/mg/9/90/4ce5a67d44f61.jpg
1009393,Lady Deathstrike,,2014-04-29T14:52:35-0400,117,38,121,121,2,http://i.annihil.us/u/prod/marvel/i/mg/9/60/535ff2c1ef191.jpg
1011014,Lady Mastermind,,1969-12-31T19:00:00-0500,3,1,5,5,0,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/4c00326f63d4c.jpg
1014977,Lady Ursula,,2010-11-18T15:49:56-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/c/40/4cd053ea971ed.jpg
1014976,Lady Vermin,,2010-11-18T15:49:03-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/6/10/4cd053529dd41.jpg
1009394,Lake,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009395,Landau,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009397,Lava-Man,,1969-12-31T19:00:00-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011100,Layla Miller,,2013-11-01T16:27:04-0400,42,5,43,43,3,http://i.annihil.us/u/prod/marvel/i/mg/3/00/52740e37c104f.jpg
1009398,Leader,,2013-12-26T14:45:52-0500,50,17,68,68,2,http://i.annihil.us/u/prod/marvel/i/mg/b/c0/52b0d25c3dbb9.jpg
1011092,Leech,,2011-10-27T09:59:24-0400,7,3,7,7,2,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009399,Legion,,2017-08-24T12:36:39-0400,103,33,113,113,5,http://i.annihil.us/u/prod/marvel/i/mg/3/30/526547cc31b36.jpg
1011403,"Lei Kung, The Thunderer",,1969-12-31T19:00:00-0500,7,2,9,9,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009166,Lenny Balinger,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011186,Leo (Zodiac),,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010340,Leopardon,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011375,Leper Queen,,1969-12-31T19:00:00-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1014988,Lester,,2010-11-18T15:59:42-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/6/80/4cd060cb94659.jpg
1011421,Lethal Legion,,1969-12-31T19:00:00-0500,14,9,11,11,1,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c002e13dd271.jpg
1010977,Lieutenant Marcus Stone,,1969-12-31T19:00:00-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/5/30/4c0032b127cf1.jpg
1009401,Lifeguard,,1969-12-31T19:00:00-0500,4,1,8,8,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011408,Lightning Lords of Nepal,,1969-12-31T19:00:00-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/2/b0/4c002e24a1794.jpg
1010450,Lightspeed,,1969-12-31T19:00:00-0500,37,9,44,44,2,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/4c7c643921b8e.jpg
1009236,Lila Cheney,,1969-12-31T19:00:00-0500,9,8,8,8,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009402,Lilandra,,2013-11-01T16:34:54-0400,114,41,105,105,5,http://i.annihil.us/u/prod/marvel/i/mg/6/20/52740ff3f2c50.jpg
1011074,Lilith,,2013-11-01T16:34:58-0400,6,5,11,11,0,http://i.annihil.us/u/prod/marvel/i/mg/3/e0/52740fe6287e4.jpg
1011257,Lily Hollister,,1969-12-31T19:00:00-0500,9,1,12,12,1,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010337,Lionheart,,1969-12-31T19:00:00-0500,8,3,7,7,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011444,Living Laser,,2021-08-27T18:18:14-0400,26,16,30,30,2,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010854,Living Lightning,,1969-12-31T19:00:00-0500,21,9,21,21,0,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0035c72cc26.jpg
1011036,Living Mummy,,1969-12-31T19:00:00-0500,11,7,10,10,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011059,Living Tribunal,,1969-12-31T19:00:00-0500,6,5,5,5,0,http://i.annihil.us/u/prod/marvel/i/mg/2/a0/4c0031062f91f.jpg
1009403,Liz Osborn,,1969-12-31T19:00:00-0500,14,8,12,12,2,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
